case_id,resource,activity,start_time,end_time
42,Clerk-000001,Return application back to applicant,2023-02-13 13:54:46.863,2023-02-13 13:59:46.863
38,Clerk-000003,Check application form completeness,2023-02-13 13:42:15.737,2023-02-13 14:02:47.008
38,AML Investigator-000001,AML check,2023-02-13 14:02:47.008,2023-02-13 14:04:13.854
38,Clerk-000001,Check credit history,2023-02-13 14:02:47.008,2023-02-13 14:07:13.965
33,Appraiser-000001,Appraise property,2023-02-13 13:55:14.858,2023-02-13 14:07:41.399
32,Loan Officer-000002,Assess loan risk,2023-02-13 13:55:14.858,2023-02-13 14:15:14.858
32,Loan Officer-000002,Design loan offer,2023-02-13 14:15:14.858,2023-02-13 14:16:25.784
43,Clerk-000004,Check credit history,2023-02-13 13:45:08.363,2023-02-13 14:19:45.650
33,Loan Officer-000001,Assess loan risk,2023-02-13 14:07:41.399,2023-02-13 14:27:41.399
34,Appraiser-000001,Appraise property,2023-02-13 14:07:41.399,2023-02-13 14:31:31.565
32,Senior Officer-000001,Approve loan offer,2023-02-13 14:16:25.784,2023-02-13 14:36:25.784
33,Clerk-000003,Reject application,2023-02-13 14:27:41.399,2023-02-13 14:37:41.399
44,Clerk-000002,Check application form completeness,2023-02-13 14:00:00.000,2023-02-13 14:39:51.457
32,Clerk-000004,Approve application,2023-02-13 14:36:25.784,2023-02-13 14:41:25.784
45,Clerk-000001,Check application form completeness,2023-02-13 14:30:00.000,2023-02-13 14:44:48.313
45,Clerk-000002,Return application back to applicant,2023-02-13 14:44:48.313,2023-02-13 14:49:48.313
34,Loan Officer-000002,Assess loan risk,2023-02-13 14:31:31.565,2023-02-13 14:51:31.565
35,Appraiser-000001,Appraise property,2023-02-13 14:31:31.565,2023-02-13 14:57:14.072
42,Applicant-000001,Applicant completes form,2023-02-13 13:59:46.863,2023-02-13 14:59:46.863
34,Clerk-000004,Reject application,2023-02-13 14:51:31.565,2023-02-14 07:01:31.565
42,Clerk-000001,Check application form completeness,2023-02-13 14:59:46.863,2023-02-14 07:07:43.556
44,Clerk-000003,Check credit history,2023-02-13 14:39:51.457,2023-02-14 07:11:48.284
35,Loan Officer-000001,Assess loan risk,2023-02-13 14:57:14.072,2023-02-14 07:17:14.072
35,Clerk-000001,Reject application,2023-02-14 07:17:14.072,2023-02-14 07:27:14.072
36,Appraiser-000001,Appraise property,2023-02-13 14:57:14.072,2023-02-14 07:28:55.472
46,Clerk-000002,Check application form completeness,2023-02-13 15:00:00.000,2023-02-14 07:29:14.112
46,Clerk-000003,Check credit history,2023-02-14 07:29:14.112,2023-02-14 07:31:01.343
37,Appraiser-000001,Appraise property,2023-02-14 07:28:55.472,2023-02-14 07:35:36.362
44,AML Investigator-000001,AML check,2023-02-13 14:39:51.457,2023-02-14 07:35:42.486
47,Clerk-000001,Check application form completeness,2023-02-14 07:30:00.000,2023-02-14 07:44:11.187
47,Clerk-000002,Check credit history,2023-02-14 07:44:11.187,2023-02-14 07:44:21.350
36,Loan Officer-000002,Assess loan risk,2023-02-14 07:28:55.472,2023-02-14 07:48:55.472
42,Clerk-000004,Check credit history,2023-02-14 07:07:43.556,2023-02-14 07:51:16.718
37,Loan Officer-000001,Assess loan risk,2023-02-14 07:35:36.362,2023-02-14 07:55:36.362
36,Clerk-000003,Reject application,2023-02-14 07:48:55.472,2023-02-14 07:58:55.472
45,Applicant-000001,Applicant completes form,2023-02-13 14:59:46.863,2023-02-14 07:59:46.863
37,Clerk-000001,Reject application,2023-02-14 07:55:36.362,2023-02-14 08:05:36.362
48,Clerk-000004,Check application form completeness,2023-02-14 08:00:00.000,2023-02-14 08:08:18.522
45,Clerk-000002,Check application form completeness,2023-02-14 07:59:46.863,2023-02-14 08:09:02.961
45,Clerk-000001,Return application back to applicant,2023-02-14 08:09:02.961,2023-02-14 08:14:02.961
48,Clerk-000003,Check credit history,2023-02-14 08:08:18.522,2023-02-14 08:19:30.787
49,Clerk-000004,Check application form completeness,2023-02-14 08:30:00.000,2023-02-14 08:36:25.264
49,Clerk-000002,Check credit history,2023-02-14 08:36:25.264,2023-02-14 08:48:00.195
42,AML Investigator-000001,AML check,2023-02-14 07:35:42.486,2023-02-14 08:58:26.298
45,Applicant-000001,Applicant completes form,2023-02-14 08:14:02.961,2023-02-14 09:14:02.961
46,AML Investigator-000001,AML check,2023-02-14 08:58:26.298,2023-02-14 09:16:57.773
38,Appraiser-000001,Appraise property,2023-02-14 07:35:36.362,2023-02-14 09:20:27.627
45,Clerk-000003,Check application form completeness,2023-02-14 09:14:02.961,2023-02-14 09:21:24.416
47,AML Investigator-000001,AML check,2023-02-14 09:16:57.773,2023-02-14 09:26:10.445
50,Clerk-000001,Check application form completeness,2023-02-14 09:00:00.000,2023-02-14 09:30:34.414
39,Appraiser-000001,Appraise property,2023-02-14 09:20:27.627,2023-02-14 09:31:25.185
45,AML Investigator-000001,AML check,2023-02-14 09:26:10.445,2023-02-14 09:33:02.731
38,Loan Officer-000002,Assess loan risk,2023-02-14 09:20:27.627,2023-02-14 09:40:27.627
38,Clerk-000001,Reject application,2023-02-14 09:40:27.627,2023-02-14 09:50:27.627
50,Clerk-000003,Check credit history,2023-02-14 09:30:34.414,2023-02-14 09:51:16.031
39,Loan Officer-000001,Assess loan risk,2023-02-14 09:31:25.185,2023-02-14 09:51:25.185
40,Appraiser-000001,Appraise property,2023-02-14 09:31:25.185,2023-02-14 09:55:07.152
39,Loan Officer-000002,Design loan offer,2023-02-14 09:51:25.185,2023-02-14 09:55:45.592
51,Clerk-000002,Check application form completeness,2023-02-14 09:30:00.000,2023-02-14 10:00:32.041
52,Clerk-000001,Check application form completeness,2023-02-14 10:00:00.000,2023-02-14 10:02:14.617
40,Loan Officer-000001,Assess loan risk,2023-02-14 09:55:07.152,2023-02-14 10:15:07.152
39,Senior Officer-000001,Approve loan offer,2023-02-14 09:55:45.592,2023-02-14 10:15:45.592
40,Loan Officer-000002,Design loan offer,2023-02-14 10:15:07.152,2023-02-14 10:17:42.769
39,Clerk-000001,Approve application,2023-02-14 10:15:45.592,2023-02-14 10:20:45.592
41,Appraiser-000001,Appraise property,2023-02-14 09:55:07.152,2023-02-14 10:20:50.493
52,Clerk-000002,Check credit history,2023-02-14 10:02:14.617,2023-02-14 10:21:07.828
40,Senior Officer-000001,Approve loan offer,2023-02-14 10:17:42.769,2023-02-14 10:37:42.769
41,Loan Officer-000001,Assess loan risk,2023-02-14 10:20:50.493,2023-02-14 10:40:50.493
40,Clerk-000002,Cancel application,2023-02-14 10:37:42.769,2023-02-14 10:42:42.769
42,Appraiser-000001,Appraise property,2023-02-14 10:20:50.493,2023-02-14 10:52:25.593
41,Clerk-000002,Reject application,2023-02-14 10:42:42.769,2023-02-14 10:52:42.769
51,Clerk-000003,Check credit history,2023-02-14 10:00:32.041,2023-02-14 10:54:20.740
45,Clerk-000004,Check credit history,2023-02-14 09:21:24.416,2023-02-14 10:55:16.800
48,AML Investigator-000001,AML check,2023-02-14 09:33:02.731,2023-02-14 11:03:47.566
54,Clerk-000002,Check application form completeness,2023-02-14 11:00:00.000,2023-02-14 11:04:38.987
54,Clerk-000003,Return application back to applicant,2023-02-14 11:04:38.987,2023-02-14 11:09:38.987
42,Loan Officer-000002,Assess loan risk,2023-02-14 10:52:25.593,2023-02-14 11:12:25.593
42,Clerk-000004,Reject application,2023-02-14 11:12:25.593,2023-02-14 11:22:25.593
53,Clerk-000001,Check application form completeness,2023-02-14 10:30:00.000,2023-02-14 11:27:42.390
53,Clerk-000002,Check credit history,2023-02-14 11:27:42.390,2023-02-14 11:30:06.369
55,Clerk-000003,Check application form completeness,2023-02-14 11:30:00.000,2023-02-14 11:33:34.907
49,AML Investigator-000001,AML check,2023-02-14 11:03:47.566,2023-02-14 11:35:06.421
54,Applicant-000001,Applicant completes form,2023-02-14 11:09:38.987,2023-02-14 12:09:38.987
43,Appraiser-000001,Appraise property,2023-02-14 10:52:25.593,2023-02-14 12:24:15.774
54,Clerk-000002,Check application form completeness,2023-02-14 12:09:38.987,2023-02-14 12:35:02.287
43,Loan Officer-000001,Assess loan risk,2023-02-14 12:24:15.774,2023-02-14 12:44:15.774
57,Clerk-000003,Check application form completeness,2023-02-14 12:30:00.000,2023-02-14 12:52:33.335
50,AML Investigator-000001,AML check,2023-02-14 11:35:06.421,2023-02-14 13:00:46.820
51,AML Investigator-000001,AML check,2023-02-14 13:00:46.820,2023-02-14 13:11:26.971
44,Appraiser-000001,Appraise property,2023-02-14 12:24:15.774,2023-02-14 13:15:58.541
43,Loan Officer-000002,Design loan offer,2023-02-14 12:44:15.774,2023-02-14 13:26:00.833
57,Clerk-000003,Check credit history,2023-02-14 12:52:33.335,2023-02-14 13:26:35.766
56,Clerk-000001,Check application form completeness,2023-02-14 12:00:00.000,2023-02-14 13:27:03.141
55,Clerk-000004,Check credit history,2023-02-14 11:33:34.907,2023-02-14 13:34:44.860
44,Loan Officer-000001,Assess loan risk,2023-02-14 13:15:58.541,2023-02-14 13:35:58.541
43,Senior Officer-000001,Approve loan offer,2023-02-14 13:26:00.833,2023-02-14 13:46:00.833
59,Clerk-000004,Check application form completeness,2023-02-14 13:34:44.860,2023-02-14 13:46:07.245
43,Clerk-000004,Cancel application,2023-02-14 13:46:07.245,2023-02-14 13:51:07.245
58,Clerk-000003,Check application form completeness,2023-02-14 13:26:35.766,2023-02-14 13:57:46.545
59,Clerk-000003,Check credit history,2023-02-14 13:57:46.545,2023-02-14 13:59:13.048
44,Clerk-000004,Reject application,2023-02-14 13:51:07.245,2023-02-14 14:01:07.245
52,AML Investigator-000001,AML check,2023-02-14 13:11:26.971,2023-02-14 14:02:22.173
54,Clerk-000002,Check credit history,2023-02-14 12:35:02.287,2023-02-14 14:03:49.587
58,Clerk-000003,Check credit history,2023-02-14 13:59:13.048,2023-02-14 14:09:19.707
56,Clerk-000001,Check credit history,2023-02-14 13:27:03.141,2023-02-14 14:14:55.426
53,AML Investigator-000001,AML check,2023-02-14 14:02:22.173,2023-02-14 14:16:25.296
45,Appraiser-000001,Appraise property,2023-02-14 13:15:58.541,2023-02-14 14:17:24.144
54,AML Investigator-000001,AML check,2023-02-14 14:16:25.296,2023-02-14 14:27:17.289
55,AML Investigator-000001,AML check,2023-02-14 14:27:17.289,2023-02-14 14:27:41.673
61,Clerk-000002,Check application form completeness,2023-02-14 14:30:00.000,2023-02-14 14:37:02.539
45,Loan Officer-000002,Assess loan risk,2023-02-14 14:17:24.144,2023-02-14 14:37:24.144
61,Clerk-000003,Check credit history,2023-02-14 14:37:02.539,2023-02-14 14:45:06.813
45,Clerk-000001,Reject application,2023-02-14 14:37:24.144,2023-02-14 14:47:24.144
60,Clerk-000004,Check application form completeness,2023-02-14 14:01:07.245,2023-02-14 14:59:37.433
62,Clerk-000003,Check application form completeness,2023-02-14 15:00:00.000,2023-02-15 07:04:00.056
62,Clerk-000001,Check credit history,2023-02-15 07:04:00.056,2023-02-15 07:06:18.839
56,AML Investigator-000001,AML check,2023-02-14 14:27:41.673,2023-02-15 07:39:34.820
46,Appraiser-000001,Appraise property,2023-02-14 14:17:24.144,2023-02-15 07:45:57.524
60,Clerk-000002,Check credit history,2023-02-14 14:59:37.433,2023-02-15 07:46:46.870
63,Clerk-000004,Check application form completeness,2023-02-15 07:30:00.000,2023-02-15 07:50:41.553
63,Clerk-000003,Check credit history,2023-02-15 07:50:41.553,2023-02-15 07:51:19.189
46,Loan Officer-000001,Assess loan risk,2023-02-15 07:45:57.524,2023-02-15 08:05:57.524
46,Loan Officer-000002,Design loan offer,2023-02-15 08:05:57.524,2023-02-15 08:12:03.353
47,Appraiser-000001,Appraise property,2023-02-15 07:45:57.524,2023-02-15 08:16:37.303
64,Clerk-000001,Check application form completeness,2023-02-15 08:00:00.000,2023-02-15 08:17:08.686
64,Clerk-000002,Check credit history,2023-02-15 08:17:08.686,2023-02-15 08:27:07.093
57,AML Investigator-000001,AML check,2023-02-15 07:39:34.820,2023-02-15 08:29:49.934
46,Senior Officer-000001,Approve loan offer,2023-02-15 08:12:03.353,2023-02-15 08:32:03.353
58,AML Investigator-000001,AML check,2023-02-15 08:29:49.934,2023-02-15 08:33:40.070
47,Loan Officer-000001,Assess loan risk,2023-02-15 08:16:37.303,2023-02-15 08:36:37.303
46,Clerk-000003,Approve application,2023-02-15 08:32:03.353,2023-02-15 08:37:03.353
47,Loan Officer-000002,Design loan offer,2023-02-15 08:36:37.303,2023-02-15 08:49:08.009
65,Clerk-000004,Check application form completeness,2023-02-15 08:30:00.000,2023-02-15 08:53:08.962
47,Senior Officer-000001,Approve loan offer,2023-02-15 08:49:08.009,2023-02-15 09:09:08.009
47,Clerk-000003,Cancel application,2023-02-15 09:09:08.009,2023-02-15 09:14:08.009
65,Clerk-000001,Check credit history,2023-02-15 08:53:08.962,2023-02-15 09:19:36.756
59,AML Investigator-000001,AML check,2023-02-15 08:33:40.070,2023-02-15 09:28:53.467
60,AML Investigator-000001,AML check,2023-02-15 09:28:53.467,2023-02-15 09:38:44.853
66,Clerk-000002,Check application form completeness,2023-02-15 09:00:00.000,2023-02-15 09:45:17.410
67,Clerk-000004,Check application form completeness,2023-02-15 09:30:00.000,2023-02-15 09:46:38.637
67,Clerk-000001,Check credit history,2023-02-15 09:46:38.637,2023-02-15 09:47:51.146
61,AML Investigator-000001,AML check,2023-02-15 09:38:44.853,2023-02-15 10:01:23.184
48,Appraiser-000001,Appraise property,2023-02-15 08:16:37.303,2023-02-15 10:10:48.140
49,Appraiser-000001,Appraise property,2023-02-15 10:10:48.140,2023-02-15 10:14:49.354
68,Clerk-000002,Check application form completeness,2023-02-15 10:00:00.000,2023-02-15 10:28:27.024
62,AML Investigator-000001,AML check,2023-02-15 10:01:23.184,2023-02-15 10:30:06.800
48,Loan Officer-000001,Assess loan risk,2023-02-15 10:10:48.140,2023-02-15 10:30:48.140
68,Clerk-000004,Check credit history,2023-02-15 10:28:27.024,2023-02-15 10:30:53.719
50,Appraiser-000001,Appraise property,2023-02-15 10:14:49.354,2023-02-15 10:31:36.242
48,Loan Officer-000001,Design loan offer,2023-02-15 10:30:48.140,2023-02-15 10:33:52.506
69,Clerk-000001,Check application form completeness,2023-02-15 10:30:00.000,2023-02-15 10:34:06.971
49,Loan Officer-000002,Assess loan risk,2023-02-15 10:14:49.354,2023-02-15 10:34:49.354
49,Loan Officer-000002,Design loan offer,2023-02-15 10:34:49.354,2023-02-15 10:35:40.701
69,Clerk-000002,Return application back to applicant,2023-02-15 10:34:06.971,2023-02-15 10:39:06.971
63,AML Investigator-000001,AML check,2023-02-15 10:30:06.800,2023-02-15 10:42:39.158
50,Loan Officer-000001,Assess loan risk,2023-02-15 10:33:52.506,2023-02-15 10:53:52.506
48,Senior Officer-000001,Approve loan offer,2023-02-15 10:33:52.506,2023-02-15 10:53:52.506
48,Clerk-000004,Cancel application,2023-02-15 10:53:52.506,2023-02-15 10:58:52.506
50,Loan Officer-000002,Design loan offer,2023-02-15 10:53:52.506,2023-02-15 11:01:41.839
51,Appraiser-000001,Appraise property,2023-02-15 10:31:36.242,2023-02-15 11:06:34.779
49,Senior Officer-000001,Approve loan offer,2023-02-15 10:53:52.506,2023-02-15 11:13:52.506
49,Clerk-000002,Cancel application,2023-02-15 11:13:52.506,2023-02-15 11:18:52.506
70,Clerk-000001,Check application form completeness,2023-02-15 11:00:00.000,2023-02-15 11:22:49.173
51,Loan Officer-000001,Assess loan risk,2023-02-15 11:06:34.779,2023-02-15 11:26:34.779
70,Clerk-000004,Check credit history,2023-02-15 11:22:49.173,2023-02-15 11:32:50.044
50,Senior Officer-000001,Approve loan offer,2023-02-15 11:13:52.506,2023-02-15 11:33:52.506
50,Clerk-000001,Cancel application,2023-02-15 11:33:52.506,2023-02-15 11:38:52.506
69,Applicant-000001,Applicant completes form,2023-02-15 10:39:06.971,2023-02-15 11:39:06.971
51,Loan Officer-000002,Design loan offer,2023-02-15 11:26:34.779,2023-02-15 11:48:30.445
64,AML Investigator-000001,AML check,2023-02-15 10:42:39.158,2023-02-15 11:49:05.036
69,Clerk-000004,Check application form completeness,2023-02-15 11:39:06.971,2023-02-15 12:01:48.164
71,Clerk-000002,Check application form completeness,2023-02-15 11:30:00.000,2023-02-15 12:03:51.671
72,Clerk-000001,Check application form completeness,2023-02-15 12:00:00.000,2023-02-15 12:07:27.730
51,Senior Officer-000001,Approve loan offer,2023-02-15 11:48:30.445,2023-02-15 12:08:30.445
66,Clerk-000003,Check credit history,2023-02-15 09:45:17.410,2023-02-15 12:12:05.352
72,Clerk-000001,Return application back to applicant,2023-02-15 12:07:27.730,2023-02-15 12:12:27.730
51,Clerk-000003,Cancel application,2023-02-15 12:12:05.352,2023-02-15 12:17:05.352
69,Clerk-000004,Check credit history,2023-02-15 12:01:48.164,2023-02-15 12:22:29.116
73,Clerk-000001,Check application form completeness,2023-02-15 12:30:00.000,2023-02-15 12:34:26.360
52,Appraiser-000001,Appraise property,2023-02-15 11:06:34.779,2023-02-15 12:52:23.013
71,Clerk-000002,Check credit history,2023-02-15 12:03:51.671,2023-02-15 12:53:46.870
65,AML Investigator-000001,AML check,2023-02-15 11:49:05.036,2023-02-15 13:00:50.371
66,AML Investigator-000001,AML check,2023-02-15 13:00:50.371,2023-02-15 13:02:43.798
52,Loan Officer-000001,Assess loan risk,2023-02-15 12:52:23.013,2023-02-15 13:12:23.013
72,Applicant-000001,Applicant completes form,2023-02-15 12:12:27.730,2023-02-15 13:12:27.730
52,Loan Officer-000002,Design loan offer,2023-02-15 13:12:23.013,2023-02-15 13:15:49.621
67,AML Investigator-000001,AML check,2023-02-15 13:02:43.798,2023-02-15 13:15:50.164
72,Clerk-000001,Check application form completeness,2023-02-15 13:12:27.730,2023-02-15 13:19:40.156
73,Clerk-000003,Check credit history,2023-02-15 12:34:26.360,2023-02-15 13:23:01.657
68,AML Investigator-000001,AML check,2023-02-15 13:15:50.164,2023-02-15 13:30:17.815
69,AML Investigator-000001,AML check,2023-02-15 13:30:17.815,2023-02-15 13:32:11.663
52,Senior Officer-000001,Approve loan offer,2023-02-15 13:15:49.621,2023-02-15 13:35:49.621
53,Appraiser-000001,Appraise property,2023-02-15 12:52:23.013,2023-02-15 13:40:49.239
52,Clerk-000003,Approve application,2023-02-15 13:35:49.621,2023-02-15 13:40:49.621
54,Appraiser-000001,Appraise property,2023-02-15 13:40:49.239,2023-02-15 13:43:44.527
55,Appraiser-000001,Appraise property,2023-02-15 13:43:44.527,2023-02-15 13:46:15.605
74,Clerk-000004,Check application form completeness,2023-02-15 13:00:00.000,2023-02-15 13:46:54.294
75,Clerk-000001,Check application form completeness,2023-02-15 13:30:00.000,2023-02-15 13:49:24.252
75,Clerk-000004,Check credit history,2023-02-15 13:49:24.252,2023-02-15 13:52:48.653
72,Clerk-000002,Check credit history,2023-02-15 13:19:40.156,2023-02-15 14:00:32.086
53,Loan Officer-000001,Assess loan risk,2023-02-15 13:40:49.239,2023-02-15 14:00:49.239
76,Clerk-000001,Check application form completeness,2023-02-15 14:00:00.000,2023-02-15 14:03:22.040
54,Loan Officer-000002,Assess loan risk,2023-02-15 13:43:44.527,2023-02-15 14:03:44.527
54,Clerk-000002,Reject application,2023-02-15 14:03:44.527,2023-02-15 14:13:44.527
