,Unnamed: 0,activity_name,lifecycle:transition,resource,end_timestamp,Activity,Resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
156,156,Validar solicitud,complete,49,2016-02-04 21:50:31+00:00,Validar solicitud,49,82651,Variant 2,2,Fluxicon Disco,2016-02-04 21:26:58+00:00,32
157,157,Homologacion por grupo de cursos,complete,2541,2016-02-09 21:01:46+00:00,Homologacion por grupo de cursos,2541,82651,Variant 2,2,Fluxicon Disco,2016-02-09 21:00:18+00:00,81
158,158,End,complete,End,2016-02-09 21:01:46+00:00,End,End,82651,Variant 2,2,Fluxicon Disco,2016-02-09 21:01:46+00:00,5
159,160,Traer informacion estudiante - banner,complete,3421,2016-02-04 21:08:03+00:00,Traer informacion estudiante - banner,3421,82652,Variant 2,2,Fluxicon Disco,2016-02-04 21:08:03+00:00,31
160,159,Start,complete,Start,2016-02-04 21:08:03+00:00,Start,Start,82652,Variant 2,2,Fluxicon Disco,2016-02-04 21:08:03+00:00,0
161,161,Radicar Solicitud Homologacion,complete,3421,2016-02-04 21:08:21+00:00,Radicar Solicitud Homologacion,3421,82652,Variant 2,2,Fluxicon Disco,2016-02-04 21:08:04+00:00,31
162,162,Validar solicitud,complete,19019,2016-02-04 21:33:13+00:00,Validar solicitud,19019,82652,Variant 2,2,Fluxicon Disco,2016-02-04 21:25:36+00:00,11
163,163,Homologacion por grupo de cursos,complete,1007,2016-02-06 05:31:20+00:00,Homologacion por grupo de cursos,1007,82652,Variant 2,2,Fluxicon Disco,2016-02-05 21:02:57+00:00,4
164,164,End,complete,End,2016-02-06 05:31:20+00:00,End,End,82652,Variant 2,2,Fluxicon Disco,2016-02-06 05:31:20+00:00,5
165,166,Validar solicitud,complete,22475,2016-02-04 18:59:50+00:00,Validar solicitud,22475,82655,Variant 16,16,Fluxicon Disco,2016-02-04 18:49:43+00:00,9
166,165,Start,complete,Start,2016-02-04 18:49:43+00:00,Start,Start,82655,Variant 16,16,Fluxicon Disco,2016-02-04 18:49:43+00:00,0
167,167,Traer informacion estudiante - banner,complete,2834,2016-02-04 21:27:22+00:00,Traer informacion estudiante - banner,2834,82655,Variant 16,16,Fluxicon Disco,2016-02-04 21:27:22+00:00,33
168,168,Radicar Solicitud Homologacion,complete,2834,2016-02-04 21:27:23+00:00,Radicar Solicitud Homologacion,2834,82655,Variant 16,16,Fluxicon Disco,2016-02-04 21:27:23+00:00,33
169,169,Homologacion por grupo de cursos,complete,1343,2016-02-05 21:40:13+00:00,Homologacion por grupo de cursos,1343,82655,Variant 16,16,Fluxicon Disco,2016-02-05 21:07:02+00:00,14
170,170,End,complete,End,2016-02-05 21:40:13+00:00,End,End,82655,Variant 16,16,Fluxicon Disco,2016-02-05 21:40:13+00:00,5
171,172,Traer informacion estudiante - banner,complete,26147,2016-02-04 23:33:33+00:00,Traer informacion estudiante - banner,26147,82701,Variant 9,9,Fluxicon Disco,2016-02-04 23:33:33+00:00,36
172,171,Start,complete,Start,2016-02-04 23:33:33+00:00,Start,Start,82701,Variant 9,9,Fluxicon Disco,2016-02-04 23:33:33+00:00,0
173,173,Radicar Solicitud Homologacion,complete,26147,2016-02-04 23:53:12+00:00,Radicar Solicitud Homologacion,26147,82701,Variant 9,9,Fluxicon Disco,2016-02-04 23:33:38+00:00,36
174,174,Validar solicitud,complete,7080,2016-02-09 17:07:18+00:00,Validar solicitud,7080,82701,Variant 9,9,Fluxicon Disco,2016-02-09 16:34:53+00:00,73
175,175,Cancelar Solicitud,complete,7080,2016-02-09 17:16:56+00:00,Cancelar Solicitud,7080,82701,Variant 9,9,Fluxicon Disco,2016-02-09 16:34:54+00:00,73
176,177,End,complete,End,2016-02-16 20:37:36+00:00,End,End,82701,Variant 9,9,Fluxicon Disco,2016-02-16 20:37:36+00:00,5
177,176,Notificacion estudiante cancelacion soli,complete,7080,2016-02-16 20:37:36+00:00,Notificacion estudiante cancelacion soli,7080,82701,Variant 9,9,Fluxicon Disco,2016-02-16 20:37:36+00:00,73
178,178,Start,complete,Start,2016-02-04 22:29:25+00:00,Start,Start,82801,Variant 2,2,Fluxicon Disco,2016-02-04 22:29:25+00:00,0
179,179,Traer informacion estudiante - banner,complete,5571,2016-02-04 22:29:25+00:00,Traer informacion estudiante - banner,5571,82801,Variant 2,2,Fluxicon Disco,2016-02-04 22:29:25+00:00,34
180,180,Radicar Solicitud Homologacion,complete,5571,2016-02-04 22:30:00+00:00,Radicar Solicitud Homologacion,5571,82801,Variant 2,2,Fluxicon Disco,2016-02-04 22:29:30+00:00,34
181,181,Validar solicitud,complete,669,2016-02-05 01:49:58+00:00,Validar solicitud,669,82801,Variant 2,2,Fluxicon Disco,2016-02-05 01:48:08+00:00,8
182,182,Homologacion por grupo de cursos,complete,1343,2016-02-05 15:28:11+00:00,Homologacion por grupo de cursos,1343,82801,Variant 2,2,Fluxicon Disco,2016-02-05 14:50:43+00:00,14
183,183,End,complete,End,2016-02-05 15:28:11+00:00,End,End,82801,Variant 2,2,Fluxicon Disco,2016-02-05 15:28:11+00:00,5
184,185,Traer informacion estudiante - banner,complete,9872,2016-02-04 22:41:16+00:00,Traer informacion estudiante - banner,9872,82802,Variant 2,2,Fluxicon Disco,2016-02-04 22:41:16+00:00,35
185,184,Start,complete,Start,2016-02-04 22:41:16+00:00,Start,Start,82802,Variant 2,2,Fluxicon Disco,2016-02-04 22:41:16+00:00,0
186,186,Radicar Solicitud Homologacion,complete,9872,2016-02-04 22:41:28+00:00,Radicar Solicitud Homologacion,9872,82802,Variant 2,2,Fluxicon Disco,2016-02-04 22:41:17+00:00,35
187,187,Validar solicitud,complete,1707,2016-02-04 23:19:35+00:00,Validar solicitud,1707,82802,Variant 2,2,Fluxicon Disco,2016-02-04 22:52:53+00:00,15
188,188,Homologacion por grupo de cursos,complete,15930,2016-02-10 18:30:33+00:00,Homologacion por grupo de cursos,15930,82802,Variant 2,2,Fluxicon Disco,2016-02-10 15:35:39+00:00,88
189,189,End,complete,End,2016-02-10 18:30:33+00:00,End,End,82802,Variant 2,2,Fluxicon Disco,2016-02-10 18:30:33+00:00,5
190,190,Start,complete,Start,2016-02-05 09:18:45+00:00,Start,Start,82851,Variant 1,1,Fluxicon Disco,2016-02-05 09:18:45+00:00,0
191,191,Traer informacion estudiante - banner,complete,8588,2016-02-05 09:18:45+00:00,Traer informacion estudiante - banner,8588,82851,Variant 1,1,Fluxicon Disco,2016-02-05 09:18:45+00:00,37
192,192,Radicar Solicitud Homologacion,complete,8588,2016-02-05 09:54:52+00:00,Radicar Solicitud Homologacion,8588,82851,Variant 1,1,Fluxicon Disco,2016-02-05 09:18:52+00:00,37
193,193,Cancelar Solicitud,complete,677,2016-02-11 19:29:29+00:00,Cancelar Solicitud,677,82851,Variant 1,1,Fluxicon Disco,2016-02-11 18:29:29+00:00,26
194,195,End,complete,End,2016-02-23 12:11:02+00:00,End,End,82851,Variant 1,1,Fluxicon Disco,2016-02-23 12:11:02+00:00,5
195,194,Notificacion estudiante cancelacion soli,complete,677,2016-02-23 12:11:02+00:00,Notificacion estudiante cancelacion soli,677,82851,Variant 1,1,Fluxicon Disco,2016-02-23 12:11:02+00:00,26
196,196,Start,complete,Start,2016-02-05 12:40:37+00:00,Start,Start,82902,Variant 15,15,Fluxicon Disco,2016-02-05 12:40:37+00:00,0
197,197,Homologacion por grupo de cursos,complete,1343,2016-02-05 13:19:56+00:00,Homologacion por grupo de cursos,1343,82902,Variant 15,15,Fluxicon Disco,2016-02-05 12:40:37+00:00,14
198,198,Traer informacion estudiante - banner,complete,6159,2016-02-05 15:10:51+00:00,Traer informacion estudiante - banner,6159,82902,Variant 15,15,Fluxicon Disco,2016-02-05 15:10:51+00:00,41
199,199,Radicar Solicitud Homologacion,complete,6159,2016-02-05 15:10:54+00:00,Radicar Solicitud Homologacion,6159,82902,Variant 15,15,Fluxicon Disco,2016-02-05 15:10:52+00:00,41
200,200,Validar solicitud,complete,669,2016-02-05 15:13:41+00:00,Validar solicitud,669,82902,Variant 15,15,Fluxicon Disco,2016-02-05 15:13:41+00:00,8
201,201,End,complete,End,2016-02-05 15:13:41+00:00,End,End,82902,Variant 15,15,Fluxicon Disco,2016-02-05 15:13:41+00:00,5
202,203,Traer informacion estudiante - banner,complete,8213,2016-02-05 17:03:29+00:00,Traer informacion estudiante - banner,8213,82903,Variant 9,9,Fluxicon Disco,2016-02-05 17:03:29+00:00,42
203,202,Start,complete,Start,2016-02-05 17:03:29+00:00,Start,Start,82903,Variant 9,9,Fluxicon Disco,2016-02-05 17:03:29+00:00,0
204,204,Radicar Solicitud Homologacion,complete,8213,2016-02-05 17:03:30+00:00,Radicar Solicitud Homologacion,8213,82903,Variant 9,9,Fluxicon Disco,2016-02-05 17:03:30+00:00,42
205,205,Validar solicitud,complete,1707,2016-02-05 17:53:25+00:00,Validar solicitud,1707,82903,Variant 9,9,Fluxicon Disco,2016-02-05 17:21:25+00:00,15
206,206,Cancelar Solicitud,complete,8213,2016-02-05 18:05:25+00:00,Cancelar Solicitud,8213,82903,Variant 9,9,Fluxicon Disco,2016-02-05 17:21:25+00:00,42
207,207,Notificacion estudiante cancelacion soli,complete,8213,2016-02-15 12:23:44+00:00,Notificacion estudiante cancelacion soli,8213,82903,Variant 9,9,Fluxicon Disco,2016-02-15 12:23:44+00:00,42
208,208,End,complete,End,2016-02-15 12:23:44+00:00,End,End,82903,Variant 9,9,Fluxicon Disco,2016-02-15 12:23:44+00:00,5
209,210,Traer informacion estudiante - banner,complete,8213,2016-02-05 17:13:49+00:00,Traer informacion estudiante - banner,8213,82904,Variant 2,2,Fluxicon Disco,2016-02-05 17:13:49+00:00,42
210,209,Start,complete,Start,2016-02-05 17:13:49+00:00,Start,Start,82904,Variant 2,2,Fluxicon Disco,2016-02-05 17:13:49+00:00,0
211,211,Radicar Solicitud Homologacion,complete,8213,2016-02-05 17:13:50+00:00,Radicar Solicitud Homologacion,8213,82904,Variant 2,2,Fluxicon Disco,2016-02-05 17:13:50+00:00,42
212,212,Validar solicitud,complete,1707,2016-02-05 17:52:09+00:00,Validar solicitud,1707,82904,Variant 2,2,Fluxicon Disco,2016-02-05 17:20:09+00:00,15
213,213,Homologacion por grupo de cursos,complete,1707,2016-02-11 17:21:27+00:00,Homologacion por grupo de cursos,1707,82904,Variant 2,2,Fluxicon Disco,2016-02-11 17:08:11+00:00,15
214,214,End,complete,End,2016-02-11 17:21:27+00:00,End,End,82904,Variant 2,2,Fluxicon Disco,2016-02-11 17:21:27+00:00,5
215,215,Start,complete,Start,2016-02-05 17:24:25+00:00,Start,Start,82906,Variant 25,25,Fluxicon Disco,2016-02-05 17:24:25+00:00,0
216,216,Traer informacion estudiante - banner,complete,1910,2016-02-05 17:24:25+00:00,Traer informacion estudiante - banner,1910,82906,Variant 25,25,Fluxicon Disco,2016-02-05 17:24:25+00:00,43
217,217,Radicar Solicitud Homologacion,complete,1910,2016-02-05 17:28:26+00:00,Radicar Solicitud Homologacion,1910,82906,Variant 25,25,Fluxicon Disco,2016-02-05 17:24:26+00:00,43
218,218,Validar solicitud,complete,387,2016-02-06 15:09:57+00:00,Validar solicitud,387,82906,Variant 25,25,Fluxicon Disco,2016-02-06 14:25:06+00:00,2
219,219,Recepcion de documentos,complete,19019,2016-02-15 23:10:17+00:00,Recepcion de documentos,19019,82906,Variant 25,25,Fluxicon Disco,2016-02-15 19:51:09+00:00,11
220,221,Homologacion por grupo de cursos,complete,1007,2016-02-15 23:26:17+00:00,Homologacion por grupo de cursos,1007,82906,Variant 25,25,Fluxicon Disco,2016-02-15 19:51:09+00:00,4
221,220,End,complete,End,2016-02-15 23:10:17+00:00,End,End,82906,Variant 25,25,Fluxicon Disco,2016-02-15 23:10:17+00:00,5
222,223,Traer informacion estudiante - banner,complete,12836,2016-02-05 22:42:58+00:00,Traer informacion estudiante - banner,12836,82909,Variant 1,1,Fluxicon Disco,2016-02-05 22:42:58+00:00,46
223,222,Start,complete,Start,2016-02-05 22:42:58+00:00,Start,Start,82909,Variant 1,1,Fluxicon Disco,2016-02-05 22:42:58+00:00,0
224,224,Radicar Solicitud Homologacion,complete,12836,2016-02-05 22:43:09+00:00,Radicar Solicitud Homologacion,12836,82909,Variant 1,1,Fluxicon Disco,2016-02-05 22:42:59+00:00,46
225,225,Cancelar Solicitud,complete,19019,2016-02-05 23:10:00+00:00,Cancelar Solicitud,19019,82909,Variant 1,1,Fluxicon Disco,2016-02-05 22:53:54+00:00,11
226,227,End,complete,End,2016-02-10 12:07:32+00:00,End,End,82909,Variant 1,1,Fluxicon Disco,2016-02-10 12:07:32+00:00,5
227,226,Notificacion estudiante cancelacion soli,complete,19019,2016-02-10 12:07:32+00:00,Notificacion estudiante cancelacion soli,19019,82909,Variant 1,1,Fluxicon Disco,2016-02-10 12:07:32+00:00,11
228,228,Start,complete,Start,2016-02-05 22:54:28+00:00,Start,Start,82910,Variant 2,2,Fluxicon Disco,2016-02-05 22:54:28+00:00,0
229,229,Traer informacion estudiante - banner,complete,12836,2016-02-05 22:54:28+00:00,Traer informacion estudiante - banner,12836,82910,Variant 2,2,Fluxicon Disco,2016-02-05 22:54:28+00:00,46
230,230,Radicar Solicitud Homologacion,complete,12836,2016-02-05 22:54:34+00:00,Radicar Solicitud Homologacion,12836,82910,Variant 2,2,Fluxicon Disco,2016-02-05 22:54:29+00:00,46
231,231,Validar solicitud,complete,1707,2016-02-05 23:28:11+00:00,Validar solicitud,1707,82910,Variant 2,2,Fluxicon Disco,2016-02-05 23:00:11+00:00,15
232,232,Homologacion por grupo de cursos,complete,15930,2016-02-11 19:22:29+00:00,Homologacion por grupo de cursos,15930,82910,Variant 2,2,Fluxicon Disco,2016-02-11 17:06:29+00:00,88
233,233,End,complete,End,2016-02-11 19:22:29+00:00,End,End,82910,Variant 2,2,Fluxicon Disco,2016-02-11 19:22:29+00:00,5
234,234,Start,complete,Start,2016-02-05 13:52:59+00:00,Start,Start,82952,Variant 1,1,Fluxicon Disco,2016-02-05 13:52:59+00:00,0
235,235,Traer informacion estudiante - banner,complete,4708,2016-02-05 13:52:59+00:00,Traer informacion estudiante - banner,4708,82952,Variant 1,1,Fluxicon Disco,2016-02-05 13:52:59+00:00,39
236,236,Radicar Solicitud Homologacion,complete,4708,2016-02-05 13:53:19+00:00,Radicar Solicitud Homologacion,4708,82952,Variant 1,1,Fluxicon Disco,2016-02-05 13:53:00+00:00,39
237,237,Cancelar Solicitud,complete,677,2016-02-05 14:18:58+00:00,Cancelar Solicitud,677,82952,Variant 1,1,Fluxicon Disco,2016-02-05 14:12:11+00:00,26
238,238,Notificacion estudiante cancelacion soli,complete,677,2016-02-08 12:52:36+00:00,Notificacion estudiante cancelacion soli,677,82952,Variant 1,1,Fluxicon Disco,2016-02-08 12:52:36+00:00,26
239,239,End,complete,End,2016-02-08 12:52:36+00:00,End,End,82952,Variant 1,1,Fluxicon Disco,2016-02-08 12:52:36+00:00,5
240,240,Start,complete,Start,2016-02-05 17:30:31+00:00,Start,Start,82960,Variant 1,1,Fluxicon Disco,2016-02-05 17:30:31+00:00,0
241,241,Traer informacion estudiante - banner,complete,11811,2016-02-05 17:30:31+00:00,Traer informacion estudiante - banner,11811,82960,Variant 1,1,Fluxicon Disco,2016-02-05 17:30:31+00:00,45
242,242,Radicar Solicitud Homologacion,complete,11811,2016-02-05 17:30:32+00:00,Radicar Solicitud Homologacion,11811,82960,Variant 1,1,Fluxicon Disco,2016-02-05 17:30:32+00:00,45
243,243,Cancelar Solicitud,complete,669,2016-02-05 17:39:49+00:00,Cancelar Solicitud,669,82960,Variant 1,1,Fluxicon Disco,2016-02-05 17:37:13+00:00,8
244,245,End,complete,End,2016-02-05 21:36:38+00:00,End,End,82960,Variant 1,1,Fluxicon Disco,2016-02-05 21:36:38+00:00,5
245,244,Notificacion estudiante cancelacion soli,complete,669,2016-02-05 21:36:38+00:00,Notificacion estudiante cancelacion soli,669,82960,Variant 1,1,Fluxicon Disco,2016-02-05 21:36:38+00:00,8
246,247,Traer informacion estudiante - banner,complete,10962,2016-02-06 01:14:46+00:00,Traer informacion estudiante - banner,10962,83051,Variant 1,1,Fluxicon Disco,2016-02-06 01:14:46+00:00,47
247,246,Start,complete,Start,2016-02-06 01:14:46+00:00,Start,Start,83051,Variant 1,1,Fluxicon Disco,2016-02-06 01:14:46+00:00,0
248,248,Radicar Solicitud Homologacion,complete,10962,2016-02-06 01:14:49+00:00,Radicar Solicitud Homologacion,10962,83051,Variant 1,1,Fluxicon Disco,2016-02-06 01:14:49+00:00,47
249,249,Cancelar Solicitud,complete,716,2016-02-06 17:49:21+00:00,Cancelar Solicitud,716,83051,Variant 1,1,Fluxicon Disco,2016-02-06 15:01:21+00:00,21
250,251,End,complete,End,2016-03-08 11:51:08+00:00,End,End,83051,Variant 1,1,Fluxicon Disco,2016-03-08 11:51:08+00:00,5
251,250,Notificacion estudiante cancelacion soli,complete,716,2016-03-08 11:51:08+00:00,Notificacion estudiante cancelacion soli,716,83051,Variant 1,1,Fluxicon Disco,2016-03-08 11:51:08+00:00,21
252,252,Start,complete,Start,2016-02-06 01:34:43+00:00,Start,Start,83053,Variant 2,2,Fluxicon Disco,2016-02-06 01:34:43+00:00,0
253,253,Traer informacion estudiante - banner,complete,6639,2016-02-06 01:34:43+00:00,Traer informacion estudiante - banner,6639,83053,Variant 2,2,Fluxicon Disco,2016-02-06 01:34:43+00:00,48
254,254,Radicar Solicitud Homologacion,complete,6639,2016-02-06 01:34:44+00:00,Radicar Solicitud Homologacion,6639,83053,Variant 2,2,Fluxicon Disco,2016-02-06 01:34:44+00:00,48
255,255,Validar solicitud,complete,22475,2016-02-06 01:52:44+00:00,Validar solicitud,22475,83053,Variant 2,2,Fluxicon Disco,2016-02-06 01:52:44+00:00,9
256,256,Homologacion por grupo de cursos,complete,1343,2016-02-08 11:53:18+00:00,Homologacion por grupo de cursos,1343,83053,Variant 2,2,Fluxicon Disco,2016-02-08 11:21:59+00:00,14
257,257,End,complete,End,2016-02-08 11:53:18+00:00,End,End,83053,Variant 2,2,Fluxicon Disco,2016-02-08 11:53:18+00:00,5
258,258,Start,complete,Start,2016-02-06 10:48:18+00:00,Start,Start,83201,Variant 5,5,Fluxicon Disco,2016-02-06 10:48:18+00:00,0
259,259,Traer informacion estudiante - banner,complete,11583,2016-02-06 10:48:18+00:00,Traer informacion estudiante - banner,11583,83201,Variant 5,5,Fluxicon Disco,2016-02-06 10:48:18+00:00,49
260,260,Radicar Solicitud Homologacion,complete,11583,2016-02-06 11:26:12+00:00,Radicar Solicitud Homologacion,11583,83201,Variant 5,5,Fluxicon Disco,2016-02-06 10:48:26+00:00,49
261,261,Notificacion estudiante cancelacion soli,complete,1,2016-02-23 19:10:18+00:00,Notificacion estudiante cancelacion soli,1,83201,Variant 5,5,Fluxicon Disco,2016-02-23 19:10:18+00:00,137
262,262,End,complete,End,2016-02-23 19:10:18+00:00,End,End,83201,Variant 5,5,Fluxicon Disco,2016-02-23 19:10:18+00:00,5
263,263,Start,complete,Start,2016-02-06 15:29:53+00:00,Start,Start,83251,Variant 44,44,Fluxicon Disco,2016-02-06 15:29:53+00:00,0
264,266,Validar solicitud,complete,716,2016-02-06 17:09:21+00:00,Validar solicitud,716,83251,Variant 44,44,Fluxicon Disco,2016-02-06 15:29:53+00:00,21
265,264,Traer informacion estudiante - banner,complete,7770,2016-02-06 15:48:54+00:00,Traer informacion estudiante - banner,7770,83251,Variant 44,44,Fluxicon Disco,2016-02-06 15:48:54+00:00,50
266,265,Radicar Solicitud Homologacion,complete,7770,2016-02-06 15:49:00+00:00,Radicar Solicitud Homologacion,7770,83251,Variant 44,44,Fluxicon Disco,2016-02-06 15:49:00+00:00,50
267,267,Revisar curso,complete,716,2016-02-24 16:28:03+00:00,Revisar curso,716,83251,Variant 44,44,Fluxicon Disco,2016-02-24 16:28:01+00:00,21
268,268,Homologacion por grupo de cursos,complete,7394,2016-02-24 16:28:51+00:00,Homologacion por grupo de cursos,7394,83251,Variant 44,44,Fluxicon Disco,2016-02-24 16:28:01+00:00,71
269,269,Evaluacion curso,complete,716,2016-02-24 16:30:42+00:00,Evaluacion curso,716,83251,Variant 44,44,Fluxicon Disco,2016-02-24 16:30:02+00:00,21
270,270,Validacion final,complete,716,2016-02-24 19:10:59+00:00,Validacion final,716,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:10:59+00:00,21
271,271,Visto Bueno Cierre Proceso,complete,7394,2016-02-24 19:11:42+00:00,Visto Bueno Cierre Proceso,7394,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:11:36+00:00,71
272,272,Transferir Creditos,complete,7394,2016-02-24 19:18:04+00:00,Transferir Creditos,7394,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:18:04+00:00,71
273,275,End,complete,End,2016-02-24 19:18:05+00:00,End,End,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:18:05+00:00,5
274,274,Transferir creditos homologables,complete,7394,2016-02-24 19:18:05+00:00,Transferir creditos homologables,7394,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:18:05+00:00,71
275,273,Transferir creditos homologables,complete,7394,2016-02-24 19:18:05+00:00,Transferir creditos homologables,7394,83251,Variant 44,44,Fluxicon Disco,2016-02-24 19:18:05+00:00,71
276,277,Cancelar Solicitud,complete,19019,2016-02-06 14:08:27+00:00,Cancelar Solicitud,19019,83252,Variant 17,17,Fluxicon Disco,2016-02-06 14:08:27+00:00,11
277,276,Start,complete,Start,2016-02-06 14:08:27+00:00,Start,Start,83252,Variant 17,17,Fluxicon Disco,2016-02-06 14:08:27+00:00,0
278,278,Traer informacion estudiante - banner,complete,11204,2016-02-06 16:12:15+00:00,Traer informacion estudiante - banner,11204,83252,Variant 17,17,Fluxicon Disco,2016-02-06 16:12:15+00:00,51
279,279,Radicar Solicitud Homologacion,complete,11204,2016-02-06 16:12:18+00:00,Radicar Solicitud Homologacion,11204,83252,Variant 17,17,Fluxicon Disco,2016-02-06 16:12:18+00:00,51
280,281,End,complete,End,2016-02-08 12:01:35+00:00,End,End,83252,Variant 17,17,Fluxicon Disco,2016-02-08 12:01:35+00:00,5
281,280,Notificacion estudiante cancelacion soli,complete,19019,2016-02-08 12:01:35+00:00,Notificacion estudiante cancelacion soli,19019,83252,Variant 17,17,Fluxicon Disco,2016-02-08 12:01:35+00:00,11
282,282,Start,complete,Start,2016-02-07 13:53:43+00:00,Start,Start,83601,Variant 2,2,Fluxicon Disco,2016-02-07 13:53:43+00:00,0
