case_id,activity,resource,start_timestamp,end_timestamp
Case 174,Inbound Call,Christian,2010-03-12 16:10:00,2010-03-12 16:13:00
Case 174,Handle Case,Mathias,2010-03-13 07:49:00,2010-03-13 07:54:00
Case 175,Handle Email,Jochem,2010-03-07 11:47:00,2010-03-07 11:49:00
Case 175,Handle Email,Jochem,2010-03-07 11:51:00,2010-03-07 11:51:00
Case 176,Inbound Email,Wil,2010-03-16 10:41:00,2010-03-18 14:52:00
Case 176,Handle Email,Wil,2010-03-18 14:52:00,2010-03-18 14:55:00
Case 176,Email Outbound,Wil,2010-03-18 14:56:00,2010-03-18 14:56:00
Case 176,Inbound Call,Ton,2010-03-18 17:51:00,2010-03-18 18:00:00
Case 176,Inbound Call,Christian,2010-03-18 18:00:00,2010-03-18 18:01:00
Case 176,Inbound Call,Christian,2010-03-20 15:16:00,2010-03-20 15:17:00
Case 176,Handle Case,Mathias,2010-03-21 08:24:00,2010-03-21 08:32:00
Case 176,Inbound Call,Christian,2010-03-21 10:18:00,2010-03-21 10:19:00
Case 176,Handle Case,Christian,2010-03-21 10:23:00,2010-03-21 10:23:00
Case 177,Inbound Call,Elena,2010-03-27 09:07:00,2010-03-27 09:23:00
Case 178,Inbound Call,Wil,2010-03-20 08:27:00,2010-03-20 08:31:00
Case 178,Handle Case,Mathias,2010-03-20 08:33:00,2010-03-20 08:34:00
Case 179,Inbound Call,Erik,2010-03-23 09:28:00,2010-03-23 09:31:00
Case 180,Inbound Call,Ton,2010-03-20 15:09:00,2010-03-20 15:15:00
Case 181,Inbound Call,Henk,2010-03-06 11:38:00,2010-03-06 11:39:00
Case 182,Inbound Call,Richard,2010-03-07 08:51:00,2010-03-07 08:55:00
Case 183,Inbound Call,Wil,2010-03-07 08:35:00,2010-03-07 08:37:00
Case 184,Inbound Call,Maja,2010-03-18 08:45:00,2010-03-18 08:47:00
Case 185,Inbound Call,Clark,2010-03-19 16:48:00,2010-03-19 16:48:00
Case 186,Inbound Call,Maja,2010-03-20 09:11:00,2010-03-20 09:12:00
Case 186,Inbound Call,Richard,2010-03-20 09:15:00,2010-03-20 09:40:00
Case 186,Handle Case,Harold,2010-03-20 15:13:00,2010-03-20 15:15:00
Case 186,Inbound Call,Clark,2010-03-20 17:19:00,2010-03-20 17:25:00
Case 186,Handle Case,David,2010-03-21 11:46:00,2010-03-21 11:46:00
Case 186,Call Outbound,Karen,2010-04-15 13:16:00,2010-04-15 13:18:00
Case 187,Inbound Call,Karen,2010-03-29 09:02:00,2010-03-29 09:05:00
Case 188,Inbound Call,Wil,2010-03-19 16:00:00,2010-03-19 16:01:00
Case 189,Inbound Call,Monique,2010-03-28 17:23:00,2010-03-28 17:24:00
Case 189,Inbound Call,Monique,2010-03-28 17:25:00,2010-03-28 17:25:00
Case 190,Inbound Call,Karen,2010-03-19 15:58:00,2010-03-19 15:59:00
Case 191,Inbound Call,Anne,2010-03-13 08:50:00,2010-03-13 08:52:00
Case 192,Inbound Call,Maja,2010-03-02 11:25:00,2010-03-02 11:26:00
Case 193,Inbound Call,Henk,2010-03-23 10:40:00,2010-03-23 10:41:00
Case 194,Inbound Call,Harold,2010-03-25 17:24:00,2010-03-25 17:26:00
Case 194,Inbound Call,Monique,2010-03-25 18:09:00,2010-03-25 18:10:00
Case 194,Handle Case,Mathias,2010-03-26 10:34:00,2010-03-26 10:36:00
Case 194,Inbound Call,Elena,2010-03-28 10:27:00,2010-03-28 10:28:00
Case 195,Inbound Call,Harold,2010-03-18 16:24:00,2010-03-18 16:38:00
Case 196,Inbound Call,Karen,2010-03-18 11:53:00,2010-03-18 11:55:00
Case 197,Inbound Call,Ton,2010-03-19 14:37:00,2010-03-19 14:39:00
Case 198,Inbound Call,Steve,2010-03-11 13:46:00,2010-03-11 13:46:00
Case 199,Inbound Call,Monique,2010-03-29 14:16:00,2010-03-29 14:17:00
Case 200,Inbound Call,Steve,2010-03-21 15:35:00,2010-03-21 15:37:00
Case 201,Inbound Call,Maja,2010-03-02 11:06:00,2010-03-02 11:07:00
Case 202,Inbound Call,Johan,2010-03-14 08:42:00,2010-03-14 08:43:00
Case 203,Inbound Call,Steve,2010-03-25 17:14:00,2010-03-25 17:16:00
Case 204,Inbound Call,Susi,2010-03-21 07:58:00,2010-03-21 07:59:00
Case 205,Inbound Call,Wil,2010-03-26 11:41:00,2010-03-26 11:42:00
Case 205,Inbound Call,Clark,2010-03-26 16:44:00,2010-03-26 16:45:00
Case 206,Inbound Call,Michael,2010-03-21 12:05:00,2010-03-21 12:06:00
Case 207,Inbound Call,Irena,2010-03-06 12:37:00,2010-03-06 12:39:00
Case 208,Inbound Call,Henk,2010-03-06 10:25:00,2010-03-06 10:26:00
Case 209,Inbound Call,Michael,2010-03-21 12:13:00,2010-03-21 12:15:00
Case 209,Inbound Call,Fred,2010-03-21 12:37:00,2010-03-21 12:40:00
Case 209,Inbound Call,Clark,2010-03-21 13:30:00,2010-03-21 14:11:00
Case 209,Call Outbound,Clark,2010-03-25 15:15:00,2010-03-25 15:18:00
Case 209,Call Outbound,Clark,2010-03-26 15:29:00,2010-03-26 15:34:00
Case 209,Handle Case,Mathias,2010-03-27 08:23:00,2010-03-27 08:24:00
Case 210,Inbound Call,Clark,2010-03-25 15:39:00,2010-03-25 15:43:00
Case 211,Inbound Call,Erik,2010-03-08 10:20:00,2010-03-08 10:31:00
Case 211,Inbound Call,Samuil,2010-03-28 10:00:00,2010-03-28 10:18:00
Case 212,Inbound Call,Maja,2010-03-05 07:34:00,2010-03-05 07:36:00
Case 213,Inbound Call,Irena,2010-03-06 12:04:00,2010-03-06 12:06:00
Case 214,Inbound Call,Monique,2010-03-07 14:17:00,2010-03-07 14:19:00
Case 215,Inbound Call,Anne,2010-03-25 11:21:00,2010-03-25 11:24:00
Case 215,Inbound Call,Henk,2010-04-25 08:58:00,2010-04-25 08:59:00
Case 216,Inbound Call,Samuil,2010-03-18 06:24:00,2010-03-18 06:26:00
Case 217,Inbound Call,Harold,2010-03-22 16:13:00,2010-03-22 16:18:00
Case 217,Inbound Call,Fred,2010-03-25 09:19:00,2010-03-25 09:20:00
Case 218,Inbound Call,Harold,2010-03-04 16:26:00,2010-03-04 16:36:00
Case 218,Handle Case,Harold,2010-03-04 16:46:00,2010-03-04 16:49:00
Case 218,Handle Case,Harold,2010-03-04 17:00:00,2010-03-04 17:00:00
Case 218,Handle Case,Harold,2010-03-06 14:25:00,2010-03-06 14:27:00
Case 219,Inbound Call,Christian,2010-03-12 10:20:00,2010-03-12 10:22:00
Case 220,Inbound Call,Kenny,2010-03-04 12:02:00,2010-03-04 12:05:00
Case 221,Inbound Call,Wil,2010-03-20 15:08:00,2010-03-20 15:10:00
Case 222,Inbound Call,Henk,2010-03-15 09:40:00,2010-03-15 09:41:00
Case 223,Inbound Call,Susi,2010-03-20 08:31:00,2010-03-20 08:43:00
Case 224,Inbound Call,Steve,2010-03-11 13:50:00,2010-03-11 13:51:00
Case 224,Handle Case,Steve,2010-03-12 13:29:00,2010-03-12 13:30:00
Case 224,Call Outbound,Steve,2010-03-12 15:29:00,2010-03-12 15:30:00
Case 224,Handle Case,Steve,2010-03-12 15:57:00,2010-03-12 15:57:00
Case 224,Handle Case,Steve,2010-03-12 15:57:00,2010-03-12 15:58:00
Case 225,Inbound Call,Ton,2010-03-18 15:37:00,2010-03-18 15:39:00
Case 226,Inbound Call,Clark,2010-03-11 15:00:00,2010-03-11 15:08:00
Case 226,Call Outbound,Clark,2010-03-20 14:29:00,2010-03-20 14:36:00
Case 227,Inbound Call,Jochem,2010-03-07 16:05:00,2010-03-07 16:06:00
Case 228,Inbound Call,Steve,2010-03-04 15:59:00,2010-03-04 16:02:00
Case 229,Inbound Call,Jochem,2010-03-20 10:24:00,2010-03-20 10:24:00
Case 230,Inbound Call,Jochem,2010-03-20 10:21:00,2010-03-20 10:21:00
Case 231,Inbound Call,Henk,2010-03-05 09:50:00,2010-03-05 09:51:00
Case 232,Inbound Call,Ton,2010-03-18 17:24:00,2010-03-18 17:37:00
Case 232,Handle Case,Ton,2010-03-18 18:03:00,2010-03-18 18:06:00
Case 232,Handle Case,Ton,2010-03-20 09:53:00,2010-03-20 09:57:00
Case 233,Inbound Call,Mary,2010-03-27 15:49:00,2010-03-27 15:49:00
Case 234,Inbound Call,Clark,2010-03-16 11:00:00,2010-03-16 11:04:00
Case 235,Inbound Call,Karen,2010-03-14 16:22:00,2010-03-14 16:23:00
Case 236,Inbound Call,Susi,2010-03-04 07:39:00,2010-03-04 07:42:00
Case 237,Inbound Call,Ton,2010-03-12 16:12:00,2010-03-12 16:32:00
Case 237,Inbound Call,Kenny,2010-03-13 08:50:00,2010-03-13 08:53:00
Case 238,Inbound Call,Helen,2010-03-19 08:44:00,2010-03-19 08:45:00
Case 239,Inbound Call,Samuil,2010-03-29 08:59:00,2010-03-29 09:03:00
Case 240,Inbound Email,Henk,2010-03-13 11:03:00,2010-03-15 10:45:00
Case 240,Email Outbound,Henk,2010-03-15 10:46:00,2010-03-15 10:53:00
Case 240,Handle Email,Henk,2010-03-15 10:53:00,2010-03-15 10:53:00
Case 241,Inbound Call,Wil,2010-03-07 15:56:00,2010-03-07 15:56:00
Case 242,Inbound Call,Elena,2010-03-13 08:48:00,2010-03-13 09:07:00
Case 242,Inbound Call,Clark,2010-03-13 09:07:00,2010-03-13 09:08:00
Case 242,Inbound Call,Clark,2010-03-13 10:51:00,2010-03-13 10:53:00
Case 243,Inbound Call,Susi,2010-03-19 10:22:00,2010-03-19 10:26:00
Case 244,Inbound Call,Henk,2010-03-18 08:47:00,2010-03-18 08:48:00
Case 245,Inbound Call,Richard,2010-03-06 11:40:00,2010-03-06 11:43:00
Case 245,Inbound Call,Ton,2010-03-06 15:55:00,2010-03-06 16:01:00
Case 245,Inbound Call,Ton,2010-03-08 10:19:00,2010-03-08 10:20:00
Case 246,Inbound Call,Ton,2010-03-13 17:12:00,2010-03-13 17:15:00
Case 247,Inbound Call,Samuil,2010-03-07 08:21:00,2010-03-07 08:24:00
Case 247,Inbound Call,Maja,2010-03-07 09:17:00,2010-03-07 09:18:00
Case 247,Inbound Call,Susi,2010-03-19 08:13:00,2010-03-19 08:17:00
Case 248,Inbound Call,Anne,2010-03-13 18:00:00,2010-03-13 18:01:00
Case 249,Inbound Call,Clark,2010-03-25 15:51:00,2010-03-25 15:52:00
Case 250,Inbound Call,Christian,2010-03-28 09:56:00,2010-03-28 09:58:00
Case 250,Handle Case,Harold,2010-03-28 11:05:00,2010-03-28 11:07:00
Case 250,Handle Case,David,2010-03-29 09:12:00,2010-03-29 09:12:00
Case 250,Call Outbound,David,2010-04-23 10:03:00,2010-04-23 10:10:00
Case 250,Call Outbound,Karen,2010-04-23 16:23:00,2010-04-23 16:26:00
Case 251,Inbound Call,Monique,2010-03-23 11:10:00,2010-03-23 11:11:00
Case 252,Inbound Call,Steffi,2010-03-25 11:27:00,2010-03-25 11:35:00
Case 253,Inbound Call,Harold,2010-03-27 17:59:00,2010-03-27 18:07:00
Case 254,Inbound Call,David,2010-03-25 07:29:00,2010-03-25 07:30:00
Case 255,Inbound Call,Christian,2010-03-28 16:07:00,2010-03-28 16:08:00
Case 256,Inbound Call,Susi,2010-03-08 09:34:00,2010-03-08 09:37:00
Case 257,Inbound Call,Nancy,2010-03-18 16:54:00,2010-03-18 16:55:00
Case 258,Inbound Call,Maja,2010-03-20 12:16:00,2010-03-20 12:17:00
Case 259,Inbound Call,Johan,2010-03-25 07:41:00,2010-03-25 07:46:00
Case 260,Inbound Call,Fred,2010-03-16 08:17:00,2010-03-16 08:24:00
Case 261,Inbound Call,Clark,2010-03-25 16:00:00,2010-03-25 16:02:00
Case 262,Handle Case,Barbara,2010-03-28 14:21:00,2010-03-28 14:22:00
Case 263,Inbound Email,Susi,2010-03-25 09:59:00,2010-03-26 11:22:00
Case 263,Inbound Email,Susi,2010-03-26 11:23:00,2010-03-26 11:23:00
Case 263,Email Outbound,Susi,2010-03-26 11:23:00,2010-03-26 11:23:00
Case 263,Handle Email,Susi,2010-03-26 11:25:00,2010-03-26 11:25:00
Case 263,Handle Case,Susi,2010-03-26 11:25:00,2010-03-26 11:25:00
Case 264,Call Outbound,Jochem,2010-03-19 10:43:00,2010-03-19 10:43:00
Case 264,Call Outbound,Jochem,2010-03-19 10:45:00,2010-03-19 10:46:00
Case 265,Inbound Call,Henk,2010-03-29 08:33:00,2010-03-29 08:34:00
Case 266,Inbound Call,David,2010-03-25 08:58:00,2010-03-25 09:04:00
Case 266,Call Outbound,Samuil,2010-03-25 09:23:00,2010-03-25 09:45:00
Case 266,Inbound Call,Monique,2010-03-25 16:42:00,2010-03-25 16:44:00
Case 266,Inbound Call,Michael,2010-03-27 10:25:00,2010-03-27 10:51:00
Case 266,Handle Case,Ross,2010-03-27 10:56:00,2010-03-27 10:57:00
Case 266,Inbound Call,Karen,2010-03-27 17:07:00,2010-03-27 17:10:00
Case 266,Inbound Call,Irena,2010-03-28 07:30:00,2010-03-28 07:32:00
Case 266,Handle Case,Irena,2010-03-28 07:32:00,2010-03-28 07:33:00
Case 266,Handle Case,Ross,2010-03-28 10:20:00,2010-03-28 10:27:00
Case 266,Handle Case,Jochem,2010-03-28 14:42:00,2010-03-28 14:43:00
Case 266,Handle Case,Ross,2010-03-28 15:41:00,2010-03-28 15:42:00
Case 266,Call Outbound,Samuil,2010-03-29 09:50:00,2010-03-29 10:03:00
Case 266,Inbound Call,Wil,2010-03-29 10:09:00,2010-03-29 10:12:00
Case 266,Handle Case,Samuil,2010-03-29 10:31:00,2010-03-29 10:31:00
Case 266,Handle Case,Ross,2010-04-02 07:31:00,2010-04-02 07:32:00
Case 266,Inbound Call,Johan,2010-04-02 08:49:00,2010-04-02 08:51:00
Case 266,Inbound Call,Richard,2010-04-05 08:10:00,2010-04-05 08:22:00
Case 266,Handle Case,Ross,2010-04-12 07:00:00,2010-04-12 07:01:00
Case 266,Call Outbound,David,2010-04-12 15:05:00,2010-04-12 15:12:00
Case 266,Inbound Call,Wil,2010-04-15 09:59:00,2010-04-15 10:00:00
Case 266,Handle Case,David,2010-04-15 10:29:00,2010-04-15 10:30:00
Case 266,Handle Case,Ross,2010-04-23 10:55:00,2010-04-23 11:00:00
Case 266,Call Outbound,David,2010-04-24 12:22:00,2010-04-24 12:25:00
Case 266,Call Outbound,Jochem,2010-04-24 15:35:00,2010-04-24 15:38:00
Case 266,Call Outbound,Jochem,2010-04-25 13:19:00,2010-04-25 13:21:00
Case 266,Inbound Call,Harold,2010-04-26 15:13:00,2010-04-26 15:13:00
Case 266,Handle Case,Harold,2010-04-26 15:34:00,2010-04-26 15:41:00
Case 266,Handle Case,Ross,2010-04-29 14:06:00,2010-04-29 14:08:00
Case 266,Inbound Call,Ton,2010-04-29 15:31:00,2010-04-29 15:36:00
Case 266,Call Outbound,Jochem,2010-04-30 14:24:00,2010-04-30 14:36:00
Case 267,Inbound Call,Jochem,2010-03-04 10:02:00,2010-03-04 10:03:00
Case 268,Inbound Email,Jochem,2010-03-19 15:35:00,2010-03-20 15:27:00
Case 268,Inbound Email,Jochem,2010-03-21 14:33:00,2010-03-21 14:33:00
Case 268,Email Outbound,Jochem,2010-03-21 14:34:00,2010-03-21 14:34:00
Case 268,Email Outbound,Jochem,2010-03-26 14:17:00,2010-03-26 14:20:00
Case 268,Handle Case,Jochem,2010-03-26 14:21:00,2010-03-26 14:21:00
Case 268,Inbound Email,Jochem,2010-04-08 14:14:00,2010-04-10 10:43:00
Case 268,Handle Email,Jochem,2010-04-10 10:43:00,2010-04-10 10:49:00
Case 268,Email Outbound,Jochem,2010-04-10 10:49:00,2010-04-10 10:49:00
Case 269,Inbound Call,Susi,2010-03-21 11:00:00,2010-03-21 11:10:00
Case 270,Inbound Call,Irena,2010-03-14 11:11:00,2010-03-14 11:16:00
Case 270,Inbound Call,Irena,2010-03-14 11:22:00,2010-03-14 11:23:00
Case 270,Inbound Call,Henk,2010-03-14 11:35:00,2010-03-14 11:37:00
Case 270,Inbound Call,Wil,2010-03-15 13:19:00,2010-03-15 13:21:00
Case 271,Inbound Call,Henk,2010-03-12 06:42:00,2010-03-12 06:44:00
Case 271,Inbound Call,Fred,2010-04-01 09:12:00,2010-04-01 09:13:00
Case 272,Inbound Call,Christian,2010-03-20 10:36:00,2010-03-20 10:38:00
Case 273,Inbound Call,Johan,2010-03-25 11:29:00,2010-03-25 11:30:00
Case 273,Inbound Call,Mary,2010-03-25 13:57:00,2010-03-25 14:20:00
Case 273,Inbound Call,Maja,2010-04-24 07:47:00,2010-04-24 07:48:00
Case 274,Inbound Call,Anne,2010-03-06 16:50:00,2010-03-06 16:52:00
Case 275,Inbound Email,Samuil,2010-03-24 15:42:00,2010-03-26 08:40:00
Case 275,Call Outbound,Samuil,2010-03-26 08:46:00,2010-03-26 08:51:00
Case 275,Inbound Email,Samuil,2010-03-26 09:04:00,2010-03-26 09:05:00
Case 275,Call Outbound,Samuil,2010-03-26 09:05:00,2010-03-26 09:05:00
Case 276,Inbound Call,Maja,2010-03-05 13:06:00,2010-03-05 13:06:00
Case 276,Inbound Call,Steve,2010-03-06 17:54:00,2010-03-06 17:59:00
Case 277,Inbound Call,Ton,2010-03-06 17:33:00,2010-03-06 17:36:00
Case 278,Inbound Call,Nancy,2010-03-11 16:42:00,2010-03-11 16:48:00
Case 279,Inbound Call,Wil,2010-03-14 15:45:00,2010-03-14 15:49:00
Case 279,Handle Case,Wil,2010-03-14 15:49:00,2010-03-14 15:49:00
Case 279,Handle Case,Mathias,2010-03-15 07:13:00,2010-03-15 07:15:00
Case 280,Inbound Call,Helen,2010-03-12 07:15:00,2010-03-12 07:16:00
Case 281,Inbound Call,Maja,2010-03-07 08:25:00,2010-03-07 08:28:00
Case 282,Inbound Call,Mary,2010-03-27 11:19:00,2010-03-27 11:20:00
Case 282,Inbound Call,Mary,2010-03-27 11:23:00,2010-03-27 11:23:00
Case 283,Inbound Call,Michael,2010-03-27 10:12:00,2010-03-27 10:13:00
Case 284,Inbound Call,Susi,2010-03-28 10:49:00,2010-03-28 10:56:00
Case 284,Inbound Call,Henk,2010-03-28 10:56:00,2010-03-28 10:57:00
Case 285,Handle Email,Samuil,2010-03-20 06:45:00,2010-03-20 06:46:00
Case 286,Inbound Call,Fred,2010-03-19 09:00:00,2010-03-19 09:12:00
Case 287,Inbound Call,Christian,2010-03-27 16:24:00,2010-03-27 16:28:00
Case 288,Inbound Call,Johan,2010-03-04 11:14:00,2010-03-04 11:16:00
Case 289,Inbound Call,Richard,2010-03-29 09:51:00,2010-03-29 09:59:00
Case 289,Inbound Call,Nancy,2010-03-29 17:54:00,2010-03-29 17:56:00
Case 289,Inbound Call,Monique,2010-03-29 18:05:00,2010-03-29 18:08:00
Case 289,Handle Case,Mathias,2010-04-01 07:38:00,2010-04-01 07:41:00
Case 289,Inbound Call,Monique,2010-04-08 12:13:00,2010-04-08 12:15:00
Case 290,Inbound Call,Mary,2010-03-19 09:26:00,2010-03-19 09:27:00
Case 290,Handle Case,Mathias,2010-03-20 07:46:00,2010-03-20 07:48:00
Case 291,Inbound Call,Wil,2010-03-27 15:51:00,2010-03-27 15:52:00
Case 291,Inbound Call,Mary,2010-04-09 17:43:00,2010-04-09 17:43:00
Case 292,Inbound Call,Clark,2010-03-16 12:04:00,2010-03-16 12:07:00
Case 293,Handle Case,Barbara,2010-03-22 15:25:00,2010-03-22 15:26:00
Case 294,Inbound Call,David,2010-03-25 10:07:00,2010-03-25 10:16:00
Case 294,Inbound Call,Clark,2010-03-25 13:25:00,2010-03-25 13:29:00
Case 295,Inbound Call,Susi,2010-03-12 11:41:00,2010-03-12 11:49:00
Case 296,Inbound Call,Henk,2010-03-05 09:36:00,2010-03-05 09:39:00
Case 296,Call Outbound,Henk,2010-03-07 11:44:00,2010-03-07 11:46:00
Case 296,Handle Case,Henk,2010-03-14 11:41:00,2010-03-14 11:41:00
Case 296,Call Outbound,Henk,2010-03-14 11:42:00,2010-03-14 11:43:00
Case 296,Call Outbound,Henk,2010-03-19 11:30:00,2010-03-19 11:38:00
Case 296,Call Outbound,Henk,2010-03-27 11:48:00,2010-03-27 11:51:00
Case 297,Inbound Call,Samuil,2010-03-13 09:24:00,2010-03-13 09:30:00
Case 297,Inbound Call,Christian,2010-03-13 09:51:00,2010-03-13 09:59:00
Case 298,Inbound Call,Fred,2010-03-26 11:29:00,2010-03-26 11:39:00
Case 299,Inbound Call,Samuil,2010-03-04 10:21:00,2010-03-04 10:24:00
Case 299,Handle Case,Mathias,2010-03-05 07:22:00,2010-03-05 07:23:00
Case 300,Inbound Call,Kenny,2010-03-19 08:36:00,2010-03-19 09:05:00
Case 300,Handle Case,Kenny,2010-03-19 10:58:00,2010-03-19 10:58:00
Case 300,Handle Case,Kenny,2010-03-20 10:45:00,2010-03-20 10:45:00
Case 301,Inbound Call,Wil,2010-03-04 11:25:00,2010-03-04 11:27:00
Case 302,Inbound Email,Samuil,2010-03-01 11:09:00,2010-03-05 11:25:00
Case 302,Call Outbound,Samuil,2010-03-05 11:31:00,2010-03-05 11:31:00
Case 302,Inbound Email,Samuil,2010-03-05 11:32:00,2010-03-05 11:32:00
Case 302,Email Outbound,Samuil,2010-03-05 11:32:00,2010-03-05 11:33:00
Case 303,Inbound Call,Irena,2010-03-26 11:37:00,2010-03-26 11:38:00
Case 304,Inbound Call,Anne,2010-03-07 15:10:00,2010-03-07 15:13:00
Case 305,Inbound Call,Michael,2010-03-04 11:57:00,2010-03-04 12:00:00
Case 306,Inbound Call,Henk,2010-03-06 08:27:00,2010-03-06 08:31:00
Case 306,Inbound Call,David,2010-03-06 08:35:00,2010-03-06 08:37:00
Case 307,Inbound Call,Ton,2010-03-19 11:04:00,2010-03-19 11:14:00
Case 308,Inbound Call,David,2010-03-27 08:36:00,2010-03-27 08:38:00
Case 309,Inbound Call,Johan,2010-03-15 12:58:00,2010-03-15 12:59:00
Case 310,Inbound Call,Christian,2010-03-12 09:52:00,2010-03-12 09:53:00
Case 311,Inbound Call,Henk,2010-03-15 08:34:00,2010-03-15 08:36:00
Case 312,Inbound Call,Jochem,2010-03-07 15:56:00,2010-03-07 15:57:00
Case 313,Inbound Email,Mary,2010-03-09 13:02:00,2010-03-11 15:12:00
Case 313,Call Outbound,Mary,2010-03-11 15:15:00,2010-03-11 15:16:00
Case 313,Email Outbound,Mary,2010-03-11 15:20:00,2010-03-11 15:24:00
Case 313,Handle Email,Mary,2010-03-11 15:24:00,2010-03-11 15:24:00
Case 314,Inbound Call,Karen,2010-03-12 16:19:00,2010-03-12 16:22:00
Case 314,Inbound Call,Nancy,2010-03-12 16:28:00,2010-03-12 16:29:00
Case 314,Handle Case,Mathias,2010-03-13 07:55:00,2010-03-13 07:58:00
Case 314,Inbound Call,Ton,2010-03-13 14:56:00,2010-03-13 14:58:00
Case 315,Inbound Email,Jochem,2010-03-08 21:43:00,2010-03-11 12:07:00
Case 315,Handle Email,Jochem,2010-03-11 12:07:00,2010-03-11 12:22:00
Case 315,Email Outbound,Jochem,2010-03-11 12:22:00,2010-03-11 12:23:00
Case 316,Inbound Call,Ton,2010-03-21 12:02:00,2010-03-21 12:06:00
Case 317,Inbound Call,Erik,2010-03-28 09:26:00,2010-03-28 09:27:00
Case 318,Inbound Call,Harold,2010-03-13 17:33:00,2010-03-13 17:34:00
Case 319,Inbound Call,Richard,2010-03-12 10:27:00,2010-03-12 10:35:00
Case 320,Inbound Call,Michael,2010-03-15 18:03:00,2010-03-15 18:05:00
Case 320,Inbound Call,Karen,2010-03-18 12:01:00,2010-03-18 12:03:00
Case 320,Inbound Call,Elena,2010-03-18 12:10:00,2010-03-18 12:15:00
Case 320,Inbound Call,Wil,2010-03-19 09:25:00,2010-03-19 09:27:00
Case 320,Inbound Call,Susi,2010-03-19 09:32:00,2010-03-19 09:35:00
Case 320,Inbound Call,Samuil,2010-03-22 10:37:00,2010-03-22 10:39:00
Case 320,Inbound Call,Elena,2010-03-29 09:09:00,2010-03-29 09:11:00
Case 321,Handle Email,Jochem,2010-03-25 11:35:00,2010-03-25 11:36:00
Case 321,Handle Email,Jochem,2010-03-25 11:44:00,2010-03-25 11:44:00
Case 321,Call Outbound,Jochem,2010-03-26 13:15:00,2010-03-26 13:18:00
Case 322,Inbound Call,Irena,2010-03-26 09:10:00,2010-03-26 09:14:00
Case 322,Inbound Call,Elena,2010-03-27 09:36:00,2010-03-27 09:37:00
Case 323,Inbound Call,Jochem,2010-03-23 12:59:00,2010-03-23 13:00:00
Case 323,Inbound Call,Wil,2010-03-25 15:22:00,2010-03-25 15:31:00
Case 323,Handle Case,Wil,2010-03-25 15:38:00,2010-03-25 15:39:00
Case 323,Inbound Call,Harold,2010-03-25 16:58:00,2010-03-25 17:02:00
Case 323,Inbound Call,Harold,2010-03-25 17:31:00,2010-03-25 17:38:00
Case 324,Inbound Call,Monique,2010-03-12 14:01:00,2010-03-12 14:03:00
Case 325,Inbound Email,Susi,2010-03-11 09:23:00,2010-03-11 09:50:00
Case 325,Email Outbound,Susi,2010-03-11 09:59:00,2010-03-11 10:01:00
Case 325,Handle Case,Susi,2010-03-11 10:02:00,2010-03-11 10:02:00
Case 326,Inbound Call,Steve,2010-03-28 15:55:00,2010-03-28 15:59:00
Case 326,Handle Case,Mathias,2010-03-29 06:41:00,2010-03-29 06:43:00
Case 327,Inbound Call,Steffi,2010-03-08 12:04:00,2010-03-08 12:13:00
Case 327,Handle Case,Mathias,2010-03-11 08:20:00,2010-03-11 08:22:00
Case 327,Inbound Call,Elena,2010-04-09 09:19:00,2010-04-09 09:22:00
Case 327,Inbound Call,Irena,2010-04-22 07:45:00,2010-04-22 07:51:00
Case 328,Call Outbound,Jochem,2010-03-05 11:31:00,2010-03-05 11:31:00
Case 328,Call Outbound,Jochem,2010-03-05 11:34:00,2010-03-05 11:34:00
Case 329,Inbound Call,Mary,2010-03-26 08:52:00,2010-03-26 08:53:00
Case 330,Handle Email,Richard,2010-03-08 07:07:00,2010-03-08 07:07:00
Case 330,Handle Email,Richard,2010-03-08 07:08:00,2010-03-08 07:08:00
Case 331,Inbound Call,Ton,2010-03-13 14:17:00,2010-03-13 14:21:00
Case 331,Handle Case,Mathias,2010-03-14 07:24:00,2010-03-14 07:25:00
Case 332,Call Outbound,Jochem,2010-03-20 15:20:00,2010-03-20 15:20:00
Case 332,Call Outbound,Jochem,2010-03-20 15:25:00,2010-03-20 15:26:00
Case 332,Inbound Call,Christian,2010-03-20 17:35:00,2010-03-20 17:36:00
Case 333,Inbound Call,Clark,2010-03-18 17:28:00,2010-03-18 17:43:00
Case 334,Inbound Call,Steve,2010-03-20 17:27:00,2010-03-20 17:37:00
Case 335,Inbound Call,Harold,2010-03-26 16:19:00,2010-03-26 16:25:00
Case 335,Handle Case,Harold,2010-03-27 10:34:00,2010-03-27 10:38:00
Case 335,Handle Case,Mathias,2010-03-28 07:16:00,2010-03-28 07:18:00
Case 336,Inbound Call,Wil,2010-03-28 08:45:00,2010-03-28 08:47:00
Case 337,Inbound Call,Monique,2010-03-14 15:05:00,2010-03-14 15:06:00
Case 338,Inbound Call,Irena,2010-03-19 07:41:00,2010-03-19 07:42:00
Case 339,Inbound Call,Henk,2010-03-07 10:57:00,2010-03-07 11:00:00
Case 340,Inbound Call,Irena,2010-03-25 12:44:00,2010-03-25 12:45:00
Case 341,Inbound Email,Jochem,2010-03-07 22:16:00,2010-03-11 12:02:00
Case 341,Call Outbound,Jochem,2010-03-11 12:03:00,2010-03-11 12:05:00
Case 341,Email Outbound,Jochem,2010-03-11 12:05:00,2010-03-11 12:06:00
