case_id,resource,activity,start_time,end_time
34,AML Investigator-000002,AML check,2023-02-13 11:20:59.635,2023-02-13 12:43:28.629
33,Loan Officer-000002,Design loan offer,2023-02-13 12:06:15.232,2023-02-13 12:43:50.112
35,Appraiser-000002,Appraise property,2023-02-13 12:05:35.040,2023-02-13 12:49:38.157
34,Loan Officer-000001,Assess loan risk,2023-02-13 12:43:28.629,2023-02-13 13:03:28.629
33,Senior Officer-000002,Approve loan offer,2023-02-13 12:43:50.112,2023-02-13 13:03:50.112
36,Appraiser-000001,Appraise property,2023-02-13 12:00:14.708,2023-02-13 13:07:56.802
33,Clerk-000008,Cancel application,2023-02-13 13:03:50.112,2023-02-13 13:08:50.112
35,Loan Officer-000003,Assess loan risk,2023-02-13 12:49:38.157,2023-02-13 13:09:38.157
34,Loan Officer-000004,Design loan offer,2023-02-13 13:03:28.629,2023-02-13 13:14:45.090
35,Clerk-000005,Reject application,2023-02-13 13:09:38.157,2023-02-13 13:19:38.157
36,Loan Officer-000002,Assess loan risk,2023-02-13 13:07:56.802,2023-02-13 13:27:56.802
34,Senior Officer-000001,Approve loan offer,2023-02-13 13:14:45.090,2023-02-13 13:34:45.090
36,Clerk-000004,Reject application,2023-02-13 13:27:56.802,2023-02-13 13:37:56.802
34,Clerk-000003,Cancel application,2023-02-13 13:34:45.090,2023-02-13 13:39:45.090
37,Clerk-000001,Check application form completeness,2023-02-13 13:45:35.337,2023-02-13 14:05:13.958
39,Clerk-000007,Check application form completeness,2023-02-13 14:17:16.978,2023-02-13 14:24:40.583
38,Clerk-000006,Check application form completeness,2023-02-13 14:06:45.695,2023-02-13 14:25:36.677
38,AML Investigator-000002,AML check,2023-02-13 14:25:36.677,2023-02-13 14:27:29.490
38,Appraiser-000001,Appraise property,2023-02-13 14:25:36.677,2023-02-13 14:29:04.386
39,Clerk-000004,Return application back to applicant,2023-02-13 14:24:40.583,2023-02-13 14:29:40.583
37,Appraiser-000002,Appraise property,2023-02-13 14:05:13.958,2023-02-13 14:32:36.245
40,Clerk-000008,Check application form completeness,2023-02-13 14:17:53.612,2023-02-13 14:41:16.793
38,Clerk-000003,Check credit history,2023-02-13 14:25:36.677,2023-02-13 14:47:19.227
37,Clerk-000002,Check credit history,2023-02-13 14:05:13.958,2023-02-13 14:47:41.860
40,Clerk-000001,Check credit history,2023-02-13 14:41:16.793,2023-02-13 14:54:00.172
37,AML Investigator-000001,AML check,2023-02-13 14:05:13.958,2023-02-13 14:56:45.631
40,Appraiser-000001,Appraise property,2023-02-13 14:41:16.793,2023-02-13 14:58:40.412
38,Loan Officer-000001,Assess loan risk,2023-02-13 14:47:19.227,2023-02-14 07:07:19.227
40,AML Investigator-000002,AML check,2023-02-13 14:41:16.793,2023-02-14 07:14:24.632
38,Loan Officer-000004,Design loan offer,2023-02-14 07:07:19.227,2023-02-14 07:15:02.554
37,Loan Officer-000003,Assess loan risk,2023-02-13 14:56:45.631,2023-02-14 07:16:45.631
37,Clerk-000006,Reject application,2023-02-14 07:16:45.631,2023-02-14 07:26:45.631
39,Applicant-000001,Applicant completes form,2023-02-13 14:29:40.583,2023-02-14 07:29:40.583
40,Loan Officer-000002,Assess loan risk,2023-02-14 07:14:24.632,2023-02-14 07:34:24.632
38,Senior Officer-000002,Approve loan offer,2023-02-14 07:15:02.554,2023-02-14 07:35:02.554
40,Loan Officer-000001,Design loan offer,2023-02-14 07:34:24.632,2023-02-14 07:35:17.262
39,Clerk-000004,Check application form completeness,2023-02-14 07:29:40.583,2023-02-14 07:37:07.884
39,Appraiser-000002,Appraise property,2023-02-14 07:37:07.884,2023-02-14 07:38:38.054
38,Clerk-000008,Cancel application,2023-02-14 07:35:02.554,2023-02-14 07:40:02.554
39,AML Investigator-000001,AML check,2023-02-14 07:37:07.884,2023-02-14 07:40:36.497
42,Clerk-000007,Check application form completeness,2023-02-14 07:09:17.254,2023-02-14 07:46:05.979
42,Appraiser-000001,Appraise property,2023-02-14 07:46:05.979,2023-02-14 07:48:21.946
43,Clerk-000002,Check application form completeness,2023-02-14 07:40:22.664,2023-02-14 07:49:18.423
43,Appraiser-000002,Appraise property,2023-02-14 07:49:18.423,2023-02-14 07:51:28.347
43,Clerk-000006,Check credit history,2023-02-14 07:49:18.423,2023-02-14 07:53:19.781
41,Clerk-000005,Check application form completeness,2023-02-13 14:22:09.781,2023-02-14 07:53:31.065
43,AML Investigator-000001,AML check,2023-02-14 07:49:18.423,2023-02-14 07:54:12.485
40,Senior Officer-000001,Approve loan offer,2023-02-14 07:35:17.262,2023-02-14 07:55:17.262
41,Appraiser-000001,Appraise property,2023-02-14 07:53:31.065,2023-02-14 07:58:27.373
40,Clerk-000008,Approve application,2023-02-14 07:55:17.262,2023-02-14 08:00:17.262
39,Clerk-000003,Check credit history,2023-02-14 07:37:07.884,2023-02-14 08:02:35.538
41,Clerk-000004,Check credit history,2023-02-14 07:53:31.065,2023-02-14 08:03:55.725
42,Clerk-000001,Check credit history,2023-02-14 07:46:05.979,2023-02-14 08:12:43.436
43,Loan Officer-000004,Assess loan risk,2023-02-14 07:54:12.485,2023-02-14 08:14:12.485
45,Clerk-000002,Check application form completeness,2023-02-14 08:13:05.124,2023-02-14 08:14:29.349
43,Loan Officer-000002,Design loan offer,2023-02-14 08:14:12.485,2023-02-14 08:15:07.296
45,Appraiser-000002,Appraise property,2023-02-14 08:14:29.349,2023-02-14 08:19:26.201
39,Loan Officer-000003,Assess loan risk,2023-02-14 08:02:35.538,2023-02-14 08:22:35.538
39,Loan Officer-000001,Design loan offer,2023-02-14 08:22:35.538,2023-02-14 08:24:57.845
43,Senior Officer-000002,Approve loan offer,2023-02-14 08:15:07.296,2023-02-14 08:35:07.296
42,AML Investigator-000002,AML check,2023-02-14 07:46:05.979,2023-02-14 08:38:57.043
43,Clerk-000005,Cancel application,2023-02-14 08:35:07.296,2023-02-14 08:40:07.296
39,Senior Officer-000001,Approve loan offer,2023-02-14 08:24:57.845,2023-02-14 08:44:57.845
39,Clerk-000008,Cancel application,2023-02-14 08:44:57.845,2023-02-14 08:49:57.845
44,Clerk-000007,Check application form completeness,2023-02-14 08:03:55.070,2023-02-14 08:52:09.360
42,Loan Officer-000004,Assess loan risk,2023-02-14 08:38:57.043,2023-02-14 08:58:57.043
41,AML Investigator-000001,AML check,2023-02-14 07:54:12.485,2023-02-14 09:00:58.567
42,Loan Officer-000002,Design loan offer,2023-02-14 08:58:57.043,2023-02-14 09:02:41.582
46,Clerk-000003,Check application form completeness,2023-02-14 08:45:28.674,2023-02-14 09:03:40.813
45,AML Investigator-000002,AML check,2023-02-14 08:38:57.043,2023-02-14 09:04:04.935
44,AML Investigator-000001,AML check,2023-02-14 09:00:58.567,2023-02-14 09:04:51.857
46,Appraiser-000002,Appraise property,2023-02-14 09:03:40.813,2023-02-14 09:05:53.293
46,Clerk-000005,Check credit history,2023-02-14 09:03:40.813,2023-02-14 09:06:34.411
46,AML Investigator-000002,AML check,2023-02-14 09:04:04.935,2023-02-14 09:06:37.115
47,Clerk-000001,Check application form completeness,2023-02-14 09:02:58.440,2023-02-14 09:07:54.687
47,Clerk-000008,Check credit history,2023-02-14 09:07:54.687,2023-02-14 09:10:35.552
47,Appraiser-000002,Appraise property,2023-02-14 09:07:54.687,2023-02-14 09:10:59.858
48,Clerk-000002,Check application form completeness,2023-02-14 09:03:12.598,2023-02-14 09:17:29.723
49,Clerk-000003,Check application form completeness,2023-02-14 09:20:26.852,2023-02-14 09:20:35.089
41,Loan Officer-000003,Assess loan risk,2023-02-14 09:00:58.567,2023-02-14 09:20:58.567
42,Senior Officer-000002,Approve loan offer,2023-02-14 09:02:41.582,2023-02-14 09:22:41.582
45,Clerk-000006,Check credit history,2023-02-14 08:14:29.349,2023-02-14 09:24:08.586
46,Loan Officer-000001,Assess loan risk,2023-02-14 09:06:37.115,2023-02-14 09:26:37.115
42,Clerk-000001,Approve application,2023-02-14 09:22:41.582,2023-02-14 09:27:41.582
41,Loan Officer-000004,Design loan offer,2023-02-14 09:20:58.567,2023-02-14 09:28:15.002
50,Clerk-000008,Check application form completeness,2023-02-14 09:22:54.579,2023-02-14 09:30:32.862
44,Clerk-000004,Check credit history,2023-02-14 08:52:09.360,2023-02-14 09:31:40.824
44,Appraiser-000001,Appraise property,2023-02-14 08:52:09.360,2023-02-14 09:33:01.249
48,AML Investigator-000002,AML check,2023-02-14 09:17:29.723,2023-02-14 09:33:37.807
50,Clerk-000003,Return application back to applicant,2023-02-14 09:30:32.862,2023-02-14 09:35:32.862
46,Clerk-000002,Reject application,2023-02-14 09:26:37.115,2023-02-14 09:36:37.115
49,Appraiser-000001,Appraise property,2023-02-14 09:33:01.249,2023-02-14 09:38:28.500
48,Clerk-000007,Check credit history,2023-02-14 09:17:29.723,2023-02-14 09:39:16.780
48,Appraiser-000002,Appraise property,2023-02-14 09:17:29.723,2023-02-14 09:43:10.102
45,Loan Officer-000002,Assess loan risk,2023-02-14 09:24:08.586,2023-02-14 09:44:08.586
49,AML Investigator-000002,AML check,2023-02-14 09:33:37.807,2023-02-14 09:47:38.179
41,Senior Officer-000001,Approve loan offer,2023-02-14 09:28:15.002,2023-02-14 09:48:15.002
47,AML Investigator-000001,AML check,2023-02-14 09:07:54.687,2023-02-14 09:52:21.003
44,Loan Officer-000003,Assess loan risk,2023-02-14 09:33:01.249,2023-02-14 09:53:01.249
41,Clerk-000006,Cancel application,2023-02-14 09:48:15.002,2023-02-14 09:53:15.002
45,Loan Officer-000004,Design loan offer,2023-02-14 09:44:08.586,2023-02-14 10:02:16.636
44,Clerk-000001,Reject application,2023-02-14 09:53:01.249,2023-02-14 10:03:01.249
48,Loan Officer-000001,Assess loan risk,2023-02-14 09:43:10.102,2023-02-14 10:03:10.102
51,Clerk-000008,Check application form completeness,2023-02-14 10:00:22.314,2023-02-14 10:07:56.295
47,Loan Officer-000002,Assess loan risk,2023-02-14 09:52:21.003,2023-02-14 10:12:21.003
48,Clerk-000004,Reject application,2023-02-14 10:03:10.102,2023-02-14 10:13:10.102
47,Loan Officer-000003,Design loan offer,2023-02-14 10:12:21.003,2023-02-14 10:18:20.867
49,Clerk-000005,Check credit history,2023-02-14 09:20:35.089,2023-02-14 10:19:47.225
45,Senior Officer-000002,Approve loan offer,2023-02-14 10:02:16.636,2023-02-14 10:22:16.636
45,Clerk-000002,Cancel application,2023-02-14 10:22:16.636,2023-02-14 10:27:16.636
51,Appraiser-000001,Appraise property,2023-02-14 10:07:56.295,2023-02-14 10:29:36.460
50,Applicant-000001,Applicant completes form,2023-02-14 09:35:32.862,2023-02-14 10:35:32.862
47,Senior Officer-000001,Approve loan offer,2023-02-14 10:18:20.867,2023-02-14 10:38:20.867
52,Clerk-000007,Check application form completeness,2023-02-14 10:30:31.659,2023-02-14 10:38:21.491
49,Loan Officer-000004,Assess loan risk,2023-02-14 10:19:47.225,2023-02-14 10:39:47.225
50,Clerk-000006,Check application form completeness,2023-02-14 10:35:32.862,2023-02-14 10:42:10.571
47,Clerk-000001,Cancel application,2023-02-14 10:38:20.867,2023-02-14 10:43:20.867
52,Clerk-000008,Return application back to applicant,2023-02-14 10:38:21.491,2023-02-14 10:43:21.491
49,Loan Officer-000001,Design loan offer,2023-02-14 10:39:47.225,2023-02-14 10:49:58.058
50,Clerk-000004,Check credit history,2023-02-14 10:42:10.571,2023-02-14 10:57:10.034
51,AML Investigator-000002,AML check,2023-02-14 10:07:56.295,2023-02-14 11:02:49.578
51,Clerk-000003,Check credit history,2023-02-14 10:07:56.295,2023-02-14 11:08:48.711
49,Senior Officer-000002,Approve loan offer,2023-02-14 10:49:58.058,2023-02-14 11:09:58.058
49,Clerk-000005,Cancel application,2023-02-14 11:09:58.058,2023-02-14 11:14:58.058
50,AML Investigator-000001,AML check,2023-02-14 10:42:10.571,2023-02-14 11:21:28.468
50,Appraiser-000002,Appraise property,2023-02-14 10:42:10.571,2023-02-14 11:28:00.289
51,Loan Officer-000002,Assess loan risk,2023-02-14 11:08:48.711,2023-02-14 11:28:48.711
53,Clerk-000002,Check application form completeness,2023-02-14 11:19:22.009,2023-02-14 11:34:40.815
51,Loan Officer-000004,Design loan offer,2023-02-14 11:28:48.711,2023-02-14 11:35:09.306
52,Applicant-000001,Applicant completes form,2023-02-14 10:43:21.491,2023-02-14 11:43:21.491
53,Clerk-000007,Check credit history,2023-02-14 11:34:40.815,2023-02-14 11:44:45.595
50,Loan Officer-000003,Assess loan risk,2023-02-14 11:28:00.289,2023-02-14 11:48:00.289
51,Senior Officer-000001,Approve loan offer,2023-02-14 11:35:09.306,2023-02-14 11:55:09.306
50,Clerk-000001,Reject application,2023-02-14 11:48:00.289,2023-02-14 11:58:00.289
51,Clerk-000008,Approve application,2023-02-14 11:55:09.306,2023-02-14 12:00:09.306
52,Clerk-000006,Check application form completeness,2023-02-14 11:43:21.491,2023-02-14 12:03:05.992
53,AML Investigator-000002,AML check,2023-02-14 11:34:40.815,2023-02-14 12:08:50.043
52,Appraiser-000002,Appraise property,2023-02-14 12:03:05.992,2023-02-14 12:10:40.074
52,Clerk-000004,Check credit history,2023-02-14 12:03:05.992,2023-02-14 12:15:20.951
55,Clerk-000005,Check application form completeness,2023-02-14 12:22:16.864,2023-02-14 12:22:27.276
55,Appraiser-000002,Appraise property,2023-02-14 12:22:27.276,2023-02-14 12:28:44.243
55,Clerk-000002,Check credit history,2023-02-14 12:22:27.276,2023-02-14 12:30:42.091
55,AML Investigator-000002,AML check,2023-02-14 12:22:27.276,2023-02-14 12:42:36.772
52,AML Investigator-000001,AML check,2023-02-14 12:03:05.992,2023-02-14 12:49:57.177
54,Clerk-000003,Check application form completeness,2023-02-14 12:14:26.376,2023-02-14 12:58:17.421
55,Loan Officer-000001,Assess loan risk,2023-02-14 12:42:36.772,2023-02-14 13:02:36.772
54,Clerk-000007,Return application back to applicant,2023-02-14 12:58:17.421,2023-02-14 13:03:17.421
53,Appraiser-000001,Appraise property,2023-02-14 11:34:40.815,2023-02-14 13:05:11.833
52,Loan Officer-000002,Assess loan risk,2023-02-14 12:49:57.177,2023-02-14 13:09:57.177
55,Clerk-000001,Reject application,2023-02-14 13:02:36.772,2023-02-14 13:12:36.772
52,Clerk-000008,Reject application,2023-02-14 13:09:57.177,2023-02-14 13:19:57.177
53,Loan Officer-000004,Assess loan risk,2023-02-14 13:05:11.833,2023-02-14 13:25:11.833
53,Loan Officer-000003,Design loan offer,2023-02-14 13:25:11.833,2023-02-14 13:46:01.255
54,Applicant-000001,Applicant completes form,2023-02-14 13:03:17.421,2023-02-14 14:03:17.421
53,Senior Officer-000002,Approve loan offer,2023-02-14 13:46:01.255,2023-02-14 14:06:01.255
57,Clerk-000002,Check application form completeness,2023-02-14 14:06:15.282,2023-02-14 14:06:46.505
57,Appraiser-000002,Appraise property,2023-02-14 14:06:46.505,2023-02-14 14:09:26.176
57,AML Investigator-000002,AML check,2023-02-14 14:06:46.505,2023-02-14 14:10:56.313
53,Clerk-000005,Cancel application,2023-02-14 14:06:01.255,2023-02-14 14:11:01.255
57,Clerk-000003,Check credit history,2023-02-14 14:06:46.505,2023-02-14 14:17:01.769
56,Clerk-000006,Check application form completeness,2023-02-14 14:01:25.487,2023-02-14 14:18:53.047
56,Clerk-000001,Return application back to applicant,2023-02-14 14:18:53.047,2023-02-14 14:23:53.047
59,Clerk-000008,Check application form completeness,2023-02-14 14:23:56.914,2023-02-14 14:26:01.345
54,Clerk-000004,Check application form completeness,2023-02-14 14:03:17.421,2023-02-14 14:26:49.095
54,Clerk-000005,Check credit history,2023-02-14 14:26:49.095,2023-02-14 14:31:43.283
59,Clerk-000002,Check credit history,2023-02-14 14:26:01.345,2023-02-14 14:36:33.700
57,Loan Officer-000001,Assess loan risk,2023-02-14 14:17:01.769,2023-02-14 14:37:01.769
59,AML Investigator-000001,AML check,2023-02-14 14:26:01.345,2023-02-14 14:38:07.692
57,Loan Officer-000002,Design loan offer,2023-02-14 14:37:01.769,2023-02-14 14:39:51.587
60,Clerk-000003,Check application form completeness,2023-02-14 14:27:27.617,2023-02-14 14:40:52.038
61,Clerk-000001,Check application form completeness,2023-02-14 14:48:24.948,2023-02-14 14:54:21.531
60,AML Investigator-000001,AML check,2023-02-14 14:40:52.038,2023-02-14 14:58:49.144
57,Senior Officer-000001,Approve loan offer,2023-02-14 14:39:51.587,2023-02-14 14:59:51.587
58,Clerk-000007,Check application form completeness,2023-02-14 14:08:36.506,2023-02-15 07:02:36.039
59,Appraiser-000001,Appraise property,2023-02-14 14:26:01.345,2023-02-15 07:02:52.060
57,Clerk-000004,Approve application,2023-02-14 14:59:51.587,2023-02-15 07:04:51.587
61,Clerk-000008,Check credit history,2023-02-14 14:54:21.531,2023-02-15 07:05:12.887
54,AML Investigator-000002,AML check,2023-02-14 14:26:49.095,2023-02-15 07:17:00.676
59,Loan Officer-000004,Assess loan risk,2023-02-15 07:02:52.060,2023-02-15 07:22:52.060
56,Applicant-000001,Applicant completes form,2023-02-14 14:23:53.047,2023-02-15 07:23:53.047
56,Clerk-000003,Check application form completeness,2023-02-15 07:23:53.047,2023-02-15 07:26:54.036
58,Appraiser-000001,Appraise property,2023-02-15 07:02:52.060,2023-02-15 07:30:32.439
59,Clerk-000002,Reject application,2023-02-15 07:22:52.060,2023-02-15 07:32:52.060
56,Appraiser-000001,Appraise property,2023-02-15 07:30:32.439,2023-02-15 07:35:49.295
54,Appraiser-000002,Appraise property,2023-02-14 14:26:49.095,2023-02-15 07:37:04.584
61,Appraiser-000002,Appraise property,2023-02-15 07:37:04.584,2023-02-15 07:38:39.964
58,AML Investigator-000002,AML check,2023-02-15 07:17:00.676,2023-02-15 07:40:00.609
60,Clerk-000006,Check credit history,2023-02-14 14:40:52.038,2023-02-15 07:40:52.542
56,AML Investigator-000002,AML check,2023-02-15 07:40:00.609,2023-02-15 07:45:15.014
62,Clerk-000007,Check application form completeness,2023-02-15 07:38:55.006,2023-02-15 07:49:10.499
56,Clerk-000001,Check credit history,2023-02-15 07:26:54.036,2023-02-15 07:53:31.196
54,Loan Officer-000003,Assess loan risk,2023-02-15 07:37:04.584,2023-02-15 07:57:04.584
62,Appraiser-000002,Appraise property,2023-02-15 07:49:10.499,2023-02-15 07:57:21.661
60,Appraiser-000001,Appraise property,2023-02-15 07:35:49.295,2023-02-15 07:58:23.097
58,Clerk-000005,Check credit history,2023-02-15 07:02:36.039,2023-02-15 07:58:38.907
62,Clerk-000004,Check credit history,2023-02-15 07:49:10.499,2023-02-15 08:00:23.875
54,Loan Officer-000002,Design loan offer,2023-02-15 07:57:04.584,2023-02-15 08:00:44.130
61,AML Investigator-000001,AML check,2023-02-14 14:58:49.144,2023-02-15 08:12:26.241
56,Loan Officer-000001,Assess loan risk,2023-02-15 07:53:31.196,2023-02-15 08:13:31.196
62,AML Investigator-000002,AML check,2023-02-15 07:49:10.499,2023-02-15 08:15:57.375
56,Loan Officer-000001,Design loan offer,2023-02-15 08:13:31.196,2023-02-15 08:16:18.959
60,Loan Officer-000004,Assess loan risk,2023-02-15 07:58:23.097,2023-02-15 08:18:23.097
58,Loan Officer-000003,Assess loan risk,2023-02-15 07:58:38.907,2023-02-15 08:18:38.907
54,Senior Officer-000002,Approve loan offer,2023-02-15 08:00:44.130,2023-02-15 08:20:44.130
54,Clerk-000003,Cancel application,2023-02-15 08:20:44.130,2023-02-15 08:25:44.130
61,Loan Officer-000002,Assess loan risk,2023-02-15 08:12:26.241,2023-02-15 08:32:26.241
62,Loan Officer-000001,Assess loan risk,2023-02-15 08:16:18.959,2023-02-15 08:36:18.959
